Energy,Counts,CountErr,Rate,totalTime,RateErr,Dataset,yMin,yMax,File,ε_total,ε_eff,Classifier,Scinti,FADC,Septem,Line
5.4,87,9.3273791,1.9245779,3158.0066,0.20633641,MLP@85,1.7182415,2.1309143,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
5.6,83,9.1104336,1.8360916,3158.0066,0.20153723,MLP@85,1.6345543,2.0376288,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
5.8,65,8.0622577,1.437903,3158.0066,0.17834992,MLP@85,1.2595531,1.6162529,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
6,72,8.4852814,1.5927541,3158.0066,0.18770787,MLP@85,1.4050462,1.780462,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
6.2,66,8.1240384,1.4600246,3158.0066,0.17971661,MLP@85,1.280308,1.6397412,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
6.4,68,8.2462113,1.5042678,3158.0066,0.18241926,MLP@85,1.3218485,1.686687,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
6.6,52,7.2111026,1.1503224,3158.0066,0.15952102,MLP@85,0.9908014,1.3098434,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
6.8,64,8,1.4157814,3158.0066,0.17697268,MLP@85,1.2388088,1.5927541,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
7,101,10.049876,2.2342801,3158.0066,0.22231918,MLP@85,2.0119609,2.4565993,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
7.2,78,8.8317609,1.7254836,3158.0066,0.19537255,MLP@85,1.5301111,1.9208562,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
7.4,85,9.2195445,1.8803347,3158.0066,0.20395094,MLP@85,1.6763838,2.0842857,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
7.6,58,7.6157731,1.2830519,3158.0066,0.16847297,MLP@85,1.114579,1.4515249,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
7.8,80,8.9442719,1.7697268,3158.0066,0.19786147,MLP@85,1.5718653,1.9675883,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
8,85,9.2195445,1.8803347,3158.0066,0.20395094,MLP@85,1.6763838,2.0842857,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
8.2,92,9.591663,2.0351858,3158.0066,0.21218279,MLP@85,1.823003,2.2473686,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
8.4,99,9.9498744,2.1900369,3158.0066,0.22010699,MLP@85,1.9699299,2.4101439,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
8.6,98,9.8994949,2.1679153,3158.0066,0.21899252,MLP@85,1.9489228,2.3869078,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
8.8,104,10.198039,2.3006448,3158.0066,0.22559679,MLP@85,2.0750481,2.5262416,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
9,97,9.8488578,2.1457937,3158.0066,0.21787234,MLP@85,1.9279214,2.3636661,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
9.2,77,8.7749644,1.703362,3158.0066,0.19411612,MLP@85,1.5092459,1.8974782,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
9.4,68,8.2462113,1.5042678,3158.0066,0.18241926,MLP@85,1.3218485,1.686687,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
9.6,60,7.7459667,1.3272951,3158.0066,0.17135306,MLP@85,1.155942,1.4986482,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
9.8,53,7.2801099,1.172444,3158.0066,0.16104757,MLP@85,1.0113964,1.3334916,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
10,39,6.244998,0.86274181,3158.0066,0.13814925,MLP@85,0.72459256,1.0008911,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
10.2,35,5.9160798,0.77425547,3158.0066,0.13087306,MLP@85,0.64338241,0.90512854,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
10.4,21,4.5825757,0.46455328,3158.0066,0.10137384,MLP@85,0.36317945,0.56592712,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
10.6,18,4.2426407,0.39818853,3158.0066,0.093853937,MLP@85,0.30433459,0.49204247,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
10.8,14,3.7416574,0.30970219,3158.0066,0.082771392,MLP@85,0.2269308,0.39247358,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
11,9,3,0.19909426,3158.0066,0.066364755,MLP@85,0.13272951,0.26545902,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
11.2,11,3.3166248,0.24333743,3158.0066,0.073368997,MLP@85,0.16996844,0.31670643,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
11.4,11,3.3166248,0.24333743,3158.0066,0.073368997,MLP@85,0.16996844,0.31670643,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
11.6,11,3.3166248,0.24333743,3158.0066,0.073368997,MLP@85,0.16996844,0.31670643,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
11.8,6,2.4494897,0.13272951,3158.0066,0.054186596,MLP@85,0.078542914,0.18691611,MLP@85,0.86465951,0.86465951,MLP,false,false,false,false
0.2,4018,63.387696,88.884528,3158.0066,1.4022363,MLP@85+L,87.482292,90.286765,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
0.4,1392,37.309516,30.793246,3158.0066,0.82534563,MLP@85+L,29.967901,31.618592,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
0.6,812,28.495614,17.962727,3158.0066,0.63036814,MLP@85+L,17.332359,18.593095,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
0.8,404,20.099751,8.9371203,3158.0066,0.44463836,MLP@85+L,8.492482,9.3817587,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
1,332,18.220867,7.3443662,3158.0066,0.40307446,MLP@85+L,6.9412918,7.7474407,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
1.2,186,13.638182,4.1146148,3158.0066,0.3016982,MLP@85+L,3.8129166,4.416313,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
1.4,132,11.489125,2.9200492,3158.0066,0.25415766,MLP@85+L,2.6658916,3.1742069,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
1.6,103,10.148892,2.2785233,3158.0066,0.22450957,MLP@85+L,2.0540137,2.5030328,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
1.8,81,9,1.7918484,3158.0066,0.19909426,MLP@85+L,1.5927541,1.9909426,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
2,87,9.3273791,1.9245779,3158.0066,0.20633641,MLP@85+L,1.7182415,2.1309143,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
2.2,69,8.3066239,1.5263894,3158.0066,0.18375569,MLP@85+L,1.3426337,1.710145,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
2.4,55,7.4161985,1.2166872,3158.0066,0.16405807,MLP@85+L,1.0526291,1.3807452,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
2.6,70,8.3666003,1.5485109,3158.0066,0.18508246,MLP@85+L,1.3634285,1.7335934,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
2.8,67,8.1853528,1.4821462,3158.0066,0.18107298,MLP@85+L,1.3010732,1.6632192,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
3,89,9.4339811,1.9688211,3158.0066,0.20869462,MLP@85+L,1.7601264,2.1775157,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
3.2,86,9.2736185,1.9024563,3158.0066,0.20514714,MLP@85+L,1.6973092,2.1076034,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
3.4,85,9.2195445,1.8803347,3158.0066,0.20395094,MLP@85+L,1.6763838,2.0842857,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
3.6,61,7.8102497,1.3494167,3158.0066,0.1727751,MLP@85+L,1.1766416,1.5221918,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
3.8,41,6.4031242,0.90698498,3158.0066,0.14164726,MLP@85+L,0.76533773,1.0486322,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
4,17,4.1231056,0.37606694,3158.0066,0.091209632,MLP@85+L,0.28485731,0.46727658,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
4.2,20,4.472136,0.4424317,3158.0066,0.098930736,MLP@85+L,0.34350096,0.54136244,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
4.4,10,3.1622777,0.22121585,3158.0066,0.069954594,MLP@85+L,0.15126126,0.29117044,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
4.6,10,3.1622777,0.22121585,3158.0066,0.069954594,MLP@85+L,0.15126126,0.29117044,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
4.8,29,5.3851648,0.64152596,3158.0066,0.11912838,MLP@85+L,0.52239758,0.76065435,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
5,17,4.1231056,0.37606694,3158.0066,0.091209632,MLP@85+L,0.28485731,0.46727658,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
5.2,22,4.6904158,0.48667487,3158.0066,0.10375943,MLP@85+L,0.38291544,0.5904343,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
5.4,22,4.6904158,0.48667487,3158.0066,0.10375943,MLP@85+L,0.38291544,0.5904343,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
5.6,26,5.0990195,0.57516121,3158.0066,0.11279839,MLP@85+L,0.46236282,0.6879596,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
5.8,17,4.1231056,0.37606694,3158.0066,0.091209632,MLP@85+L,0.28485731,0.46727658,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
6,15,3.8729833,0.33182377,3158.0066,0.08567653,MLP@85+L,0.24614724,0.41750031,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
6.2,26,5.0990195,0.57516121,3158.0066,0.11279839,MLP@85+L,0.46236282,0.6879596,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
6.4,20,4.472136,0.4424317,3158.0066,0.098930736,MLP@85+L,0.34350096,0.54136244,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
6.6,14,3.7416574,0.30970219,3158.0066,0.082771392,MLP@85+L,0.2269308,0.39247358,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
6.8,13,3.6055513,0.2875806,3158.0066,0.079760509,MLP@85+L,0.2078201,0.36734111,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
7,40,6.3245553,0.8848634,3158.0066,0.13990919,MLP@85+L,0.74495421,1.0247726,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
7.2,27,5.1961524,0.59728279,3158.0066,0.11494713,MLP@85+L,0.48233567,0.71222992,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
7.4,29,5.3851648,0.64152596,3158.0066,0.11912838,MLP@85+L,0.52239758,0.76065435,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
7.6,23,4.7958315,0.50879645,3158.0066,0.10609139,MLP@85+L,0.40270506,0.61488785,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
7.8,36,6,0.79637706,3158.0066,0.13272951,MLP@85+L,0.66364755,0.92910657,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
8,36,6,0.79637706,3158.0066,0.13272951,MLP@85+L,0.66364755,0.92910657,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
8.2,40,6.3245553,0.8848634,3158.0066,0.13990919,MLP@85+L,0.74495421,1.0247726,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
8.4,43,6.5574385,0.95122815,3158.0066,0.14506093,MLP@85+L,0.80616722,1.0962891,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
8.6,55,7.4161985,1.2166872,3158.0066,0.16405807,MLP@85+L,1.0526291,1.3807452,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
8.8,65,8.0622577,1.437903,3158.0066,0.17834992,MLP@85+L,1.2595531,1.6162529,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
9,61,7.8102497,1.3494167,3158.0066,0.1727751,MLP@85+L,1.1766416,1.5221918,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
9.2,42,6.4807407,0.92910657,3158.0066,0.14336426,MLP@85+L,0.78574231,1.0724708,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
9.4,45,6.7082039,0.99547132,3158.0066,0.1483961,MLP@85+L,0.84707522,1.1438674,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
9.6,37,6.0827625,0.81849864,3158.0066,0.13456035,MLP@85+L,0.6839383,0.95305899,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
9.8,33,5.7445626,0.7300123,3158.0066,0.12707883,MLP@85+L,0.60293347,0.85709114,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
10,18,4.2426407,0.39818853,3158.0066,0.093853937,MLP@85+L,0.30433459,0.49204247,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
10.2,16,4,0.35394536,3158.0066,0.08848634,MLP@85+L,0.26545902,0.4424317,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
10.4,6,2.4494897,0.13272951,3158.0066,0.054186596,MLP@85+L,0.078542914,0.18691611,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
10.6,11,3.3166248,0.24333743,3158.0066,0.073368997,MLP@85+L,0.16996844,0.31670643,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
10.8,5,2.236068,0.11060792,3158.0066,0.049465368,MLP@85+L,0.061142557,0.16007329,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
11,7,2.6457513,0.15485109,3158.0066,0.058528212,MLP@85+L,0.096322882,0.21337931,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
11.2,7,2.6457513,0.15485109,3158.0066,0.058528212,MLP@85+L,0.096322882,0.21337931,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
11.4,4,2,0.08848634,3158.0066,0.04424317,MLP@85+L,0.04424317,0.13272951,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
11.6,2,1.4142136,0.04424317,3158.0066,0.031284646,MLP@85+L,0.012958524,0.075527815,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
11.8,4,2,0.08848634,3158.0066,0.04424317,MLP@85+L,0.04424317,0.13272951,MLP@85+L,0.72888457,0.86465951,MLP,true,true,false,true
0.2,1040,32.249031,23.006448,3158.0066,0.71339968,MLP@85+S,22.293049,23.719848,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
0.4,391,19.77372,8.6495397,3158.0066,0.43742603,MLP@85+S,8.2121137,9.0869658,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
0.6,241,15.524175,5.331302,3158.0066,0.34341935,MLP@85+S,4.9878826,5.6747213,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
0.8,132,11.489125,2.9200492,3158.0066,0.25415766,MLP@85+S,2.6658916,3.1742069,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
1,107,10.34408,2.3670096,3158.0066,0.22882745,MLP@85+S,2.1381821,2.595837,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
1.2,61,7.8102497,1.3494167,3158.0066,0.1727751,MLP@85+S,1.1766416,1.5221918,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
1.4,51,7.1414284,1.1282008,3158.0066,0.15797972,MLP@85+S,0.97022112,1.2861806,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
1.6,43,6.5574385,0.95122815,3158.0066,0.14506093,MLP@85+S,0.80616722,1.0962891,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
1.8,36,6,0.79637706,3158.0066,0.13272951,MLP@85+S,0.66364755,0.92910657,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
2,48,6.9282032,1.0618361,3158.0066,0.15326284,MLP@85+S,0.90857324,1.2150989,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
2.2,40,6.3245553,0.8848634,3158.0066,0.13990919,MLP@85+S,0.74495421,1.0247726,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
2.4,35,5.9160798,0.77425547,3158.0066,0.13087306,MLP@85+S,0.64338241,0.90512854,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
2.6,51,7.1414284,1.1282008,3158.0066,0.15797972,MLP@85+S,0.97022112,1.2861806,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
2.8,57,7.5498344,1.2609303,3158.0066,0.1670143,MLP@85+S,1.093916,1.4279446,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
3,78,8.8317609,1.7254836,3158.0066,0.19537255,MLP@85+S,1.5301111,1.9208562,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
3.2,77,8.7749644,1.703362,3158.0066,0.19411612,MLP@85+S,1.5092459,1.8974782,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
3.4,74,8.6023253,1.6369973,3158.0066,0.19029707,MLP@85+S,1.4467002,1.8272944,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
3.6,50,7.0710678,1.1060792,3158.0066,0.15642323,MLP@85+S,0.94965602,1.2625025,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
3.8,35,5.9160798,0.77425547,3158.0066,0.13087306,MLP@85+S,0.64338241,0.90512854,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
4,15,3.8729833,0.33182377,3158.0066,0.08567653,MLP@85+S,0.24614724,0.41750031,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
4.2,18,4.2426407,0.39818853,3158.0066,0.093853937,MLP@85+S,0.30433459,0.49204247,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
4.4,9,3,0.19909426,3158.0066,0.066364755,MLP@85+S,0.13272951,0.26545902,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
4.6,8,2.8284271,0.17697268,3158.0066,0.062569291,MLP@85+S,0.11440339,0.23954197,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
4.8,24,4.8989795,0.53091804,3158.0066,0.10837319,MLP@85+S,0.42254485,0.63929123,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
5,13,3.6055513,0.2875806,3158.0066,0.079760509,MLP@85+S,0.2078201,0.36734111,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
5.2,20,4.472136,0.4424317,3158.0066,0.098930736,MLP@85+S,0.34350096,0.54136244,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
5.4,21,4.5825757,0.46455328,3158.0066,0.10137384,MLP@85+S,0.36317945,0.56592712,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
5.6,21,4.5825757,0.46455328,3158.0066,0.10137384,MLP@85+S,0.36317945,0.56592712,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
5.8,14,3.7416574,0.30970219,3158.0066,0.082771392,MLP@85+S,0.2269308,0.39247358,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
6,9,3,0.19909426,3158.0066,0.066364755,MLP@85+S,0.13272951,0.26545902,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
6.2,22,4.6904158,0.48667487,3158.0066,0.10375943,MLP@85+S,0.38291544,0.5904343,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
6.4,18,4.2426407,0.39818853,3158.0066,0.093853937,MLP@85+S,0.30433459,0.49204247,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
6.6,13,3.6055513,0.2875806,3158.0066,0.079760509,MLP@85+S,0.2078201,0.36734111,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
6.8,10,3.1622777,0.22121585,3158.0066,0.069954594,MLP@85+S,0.15126126,0.29117044,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
7,35,5.9160798,0.77425547,3158.0066,0.13087306,MLP@85+S,0.64338241,0.90512854,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
7.2,26,5.0990195,0.57516121,3158.0066,0.11279839,MLP@85+S,0.46236282,0.6879596,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
7.4,26,5.0990195,0.57516121,3158.0066,0.11279839,MLP@85+S,0.46236282,0.6879596,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
7.6,24,4.8989795,0.53091804,3158.0066,0.10837319,MLP@85+S,0.42254485,0.63929123,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
7.8,33,5.7445626,0.7300123,3158.0066,0.12707883,MLP@85+S,0.60293347,0.85709114,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
8,34,5.8309519,0.75213389,3158.0066,0.1289899,MLP@85+S,0.62314399,0.88112379,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
8.2,38,6.164414,0.84062023,3158.0066,0.13636661,MLP@85+S,0.70425362,0.97698684,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
8.4,40,6.3245553,0.8848634,3158.0066,0.13990919,MLP@85+S,0.74495421,1.0247726,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
8.6,53,7.2801099,1.172444,3158.0066,0.16104757,MLP@85+S,1.0113964,1.3334916,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
8.8,61,7.8102497,1.3494167,3158.0066,0.1727751,MLP@85+S,1.1766416,1.5221918,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
9,60,7.7459667,1.3272951,3158.0066,0.17135306,MLP@85+S,1.155942,1.4986482,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
9.2,39,6.244998,0.86274181,3158.0066,0.13814925,MLP@85+S,0.72459256,1.0008911,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
9.4,43,6.5574385,0.95122815,3158.0066,0.14506093,MLP@85+S,0.80616722,1.0962891,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
9.6,35,5.9160798,0.77425547,3158.0066,0.13087306,MLP@85+S,0.64338241,0.90512854,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
9.8,31,5.5677644,0.68576913,3158.0066,0.12316777,MLP@85+S,0.56260136,0.80893691,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
10,18,4.2426407,0.39818853,3158.0066,0.093853937,MLP@85+S,0.30433459,0.49204247,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
10.2,14,3.7416574,0.30970219,3158.0066,0.082771392,MLP@85+S,0.2269308,0.39247358,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
10.4,6,2.4494897,0.13272951,3158.0066,0.054186596,MLP@85+S,0.078542914,0.18691611,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
10.6,8,2.8284271,0.17697268,3158.0066,0.062569291,MLP@85+S,0.11440339,0.23954197,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
10.8,5,2.236068,0.11060792,3158.0066,0.049465368,MLP@85+S,0.061142557,0.16007329,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
11,6,2.4494897,0.13272951,3158.0066,0.054186596,MLP@85+S,0.078542914,0.18691611,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
11.2,5,2.236068,0.11060792,3158.0066,0.049465368,MLP@85+S,0.061142557,0.16007329,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
11.4,4,2,0.08848634,3158.0066,0.04424317,MLP@85+S,0.04424317,0.13272951,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
11.6,2,1.4142136,0.04424317,3158.0066,0.031284646,MLP@85+S,0.012958524,0.075527815,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
11.8,4,2,0.08848634,3158.0066,0.04424317,MLP@85+S,0.04424317,0.13272951,MLP@85+S,0.62070829,0.86465951,MLP,true,true,true,true
0.2,31506,177.4993,696.96266,3158.0066,3.9265658,MLP@9,693.03609,700.88922,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
0.4,12299,110.90086,272.07337,3158.0066,2.4533027,MLP@9,269.62007,274.52668,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
0.6,7251,85.152804,160.40361,3158.0066,1.883715,MLP@9,158.5199,162.28733,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
0.8,3951,62.856981,87.402382,3158.0066,1.390496,MLP@9,86.011886,88.792878,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
1,3092,55.605755,68.399941,3158.0066,1.2300874,MLP@9,67.169853,69.630028,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
1.2,1728,41.569219,38.226099,3158.0066,0.91957702,MLP@9,37.306522,39.145676,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
1.4,1339,36.592349,29.620802,3158.0066,0.80948076,MLP@9,28.811322,30.430283,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
1.6,993,31.511903,21.966734,3158.0066,0.69709323,MLP@9,21.269641,22.663827,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
1.8,800,28.284271,17.697268,3158.0066,0.62569291,MLP@9,17.071575,18.322961,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
2,638,25.258662,14.113571,3158.0066,0.55876164,MLP@9,13.55481,14.672333,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
2.2,526,22.93469,11.635954,3158.0066,0.50735169,MLP@9,11.128602,12.143305,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
2.4,436,20.880613,9.6450111,3158.0066,0.46191226,MLP@9,9.1830988,10.106923,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
2.6,392,19.79899,8.6716613,3158.0066,0.43798504,MLP@9,8.2336763,9.1096464,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
2.8,327,18.083141,7.2337583,3158.0066,0.40002775,MLP@9,6.8337305,7.633786,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
3,360,18.973666,7.9637706,3158.0066,0.41972756,MLP@9,7.544043,8.3834982,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
3.2,370,19.235384,8.1849864,3158.0066,0.42551718,MLP@9,7.7594693,8.6105036,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
3.4,337,18.35756,7.4549741,3158.0066,0.40609832,MLP@9,7.0488758,7.8610725,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
3.6,266,16.309506,5.8843416,3158.0066,0.36079213,MLP@9,5.5235495,6.2451337,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
3.8,187,13.674794,4.1367364,3158.0066,0.30250812,MLP@9,3.8342283,4.4392445,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
4,138,11.74734,3.0527787,3158.0066,0.25986978,MLP@9,2.7929089,3.3126485,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
4.2,126,11.224972,2.7873197,3158.0066,0.24831418,MLP@9,2.5390055,3.0356339,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
4.4,83,9.1104336,1.8360916,3158.0066,0.20153723,MLP@9,1.6345543,2.0376288,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
4.6,73,8.5440037,1.6148757,3158.0066,0.1890069,MLP@9,1.4258688,1.8038826,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
4.8,109,10.440307,2.4112528,3158.0066,0.23095613,MLP@9,2.1802966,2.6422089,MLP@9,0.91196791,0.91196791,MLP,false,false,false,false
