idx,interval,minInterval,tStart,tStop,tLength,sliceStart,sliceStop,sliceStartEvNum,sliceStopEvNum,numClusters,N,G_fit,G_fitmean,G,theta,redChiSq,Chip,Run,File,RunPeriod,gainNorm,prevVals_GGPLOTNIM_INTERNAL
10,90,25,1519298000,1519303413,90.216667,2555,2811,22984,25272,0,7.3283713e+06,3469.9892,3602.0228,3307.4486,2.4828312,2.3732875,4,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.68688607,0
11,90,25,1519303413,1519308822,90.15,2812,3078,25291,27588,0,8.42463998e+06,3469.7672,3597.5041,3312.7062,2.5324998,2.6616361,4,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.68797795,0
12,90,25,1519308822,1519314245,90.383333,3079,3306,27597,29871,0,7.2685232e+06,3466.9734,3605.4147,3299.0101,2.4142455,1.5887922,4,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.68513358,0
13,90,25,1519314245,1519316602,39.283333,3307,3438,29887,30890,0,4.43861163e+06,3485.8194,3621.9752,3333.6245,2.4266346,1.4405606,4,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.69232225,0
0,90,25,1519243861,1519249261,90,0,241,7,2302,0,8.09694747e+06,4253.4611,4634.7929,4563.1894,3.289828,3.9449558,5,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94767648,0
1,90,25,1519249261,1519254681,90.333333,242,480,2304,4579,0,7.67960311e+06,4236.8532,4617.3368,4581.429,3.3134558,3.9797587,5,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95146445,0
2,90,25,1519254681,1519260091,90.166667,481,768,4600,6896,0,9.25134908e+06,4283.2406,4667.968,4612.5176,3.2348233,5.2770011,5,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95792087,0
3,90,25,1519260091,1519265515,90.4,769,1032,6904,9189,0,8.67133651e+06,4388.8211,4693.5962,4635.2962,3.7694365,8.1870659,5,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9626515,0
4,90,25,1519265515,1519270936,90.35,1033,1285,9206,11494,0,7.21600281e+06,4391.8547,4656.1792,4539.0831,4.1741497,5.2679919,5,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94267011,0
5,90,25,1519270936,1519276364,90.466667,1286,1544,11505,13784,0,7.99376031e+06,4366.4945,4657.3093,4545.4869,3.9303604,6.8379746,5,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94400005,0
6,90,25,1519276364,1519281810,90.766667,1545,1783,13808,16095,0,7.40396789e+06,4259.0446,4620.3841,4557.6519,3.4356458,3.648532,5,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94652646,0
7,90,25,1519281810,1519287223,90.216667,1784,2055,16117,18407,0,8.61460104e+06,4239.331,4608.9872,4555.0772,3.3925407,3.7589891,5,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94599173,0
8,90,25,1519287223,1519292624,90.016667,2056,2315,18418,20697,0,8.55409099e+06,4268.8514,4672.0406,4624.7692,3.1203947,4.3443079,5,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.96046527,0
9,90,25,1519292624,1519298039,90.25,2316,2552,20710,22987,0,7.60218701e+06,4232.815,4582.0889,4520.6745,3.562759,3.6181449,5,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.93884703,0
10,90,25,1519298039,1519303490,90.85,2553,2794,23001,25263,0,7.84444119e+06,4185.4886,4612.5954,4568.6835,3.0418619,3.993945,5,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94881748,0
11,90,25,1519303490,1519308902,90.2,2795,3036,25323,27605,0,6.80151004e+06,4405.3823,4673.6444,4568.6053,4.1131366,5.2832303,5,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94880123,0
12,90,25,1519308902,1519314303,90.016667,3037,3291,27631,29907,0,8.43951347e+06,4219.0384,4636.2363,4598.6994,3.0745624,4.0892581,5,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95505114,0
13,90,25,1519314303,1519316579,37.933333,3292,3398,29912,30877,0,3.54984033e+06,4206.9756,4572.265,4509.2172,3.4625091,1.8711356,5,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9364676,0
0,90,25,1519243852,1519249261,90.15,0,238,3,2299,0,6.5215812e+06,4248.498,4534.7178,4533.404,4.2302366,4.7251432,6,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94149067,0
1,90,25,1519249261,1519254668,90.116667,239,486,2304,4588,0,6.893433e+06,4275.2673,4581.3571,4613.7109,3.9866114,5.4419697,6,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9581687,0
2,90,25,1519254668,1519260069,90.016667,487,740,4594,6865,0,7.2814553e+06,4267.1568,4563.5721,4557.9763,4.0954343,6.3276275,6,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94659382,0
3,90,25,1519260069,1519265485,90.266667,741,983,6894,9182,0,6.46628525e+06,4228.8044,4509.1753,4512.9908,4.3244628,5.1194574,6,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.93725131,0
4,90,25,1519265485,1519270936,90.85,984,1246,9193,11483,0,7.38677181e+06,4283.5011,4527.8761,4546.2868,4.6743469,6.3170563,6,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94416616,0
5,90,25,1519270936,1519276356,90.333333,1247,1503,11505,13780,0,7.52232503e+06,4270.3294,4561.1416,4573.2194,4.1495246,5.8360179,6,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9497595,0
6,90,25,1519276356,1519281772,90.266667,1504,1757,13805,16091,0,7.72340627e+06,4241.5555,4530.5895,4528.6662,4.2098782,5.9849613,6,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94050675,0
7,90,25,1519281772,1519287201,90.483333,1758,2016,16101,18391,0,6.85491496e+06,4300.9557,4561.4107,4568.3902,4.4456469,5.3298021,6,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94875657,0
8,90,25,1519287201,1519292602,90.016667,2017,2269,18409,20700,0,6.86331656e+06,4272.2958,4565.3294,4588.0624,4.1234003,5.7454907,6,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95284205,0
9,90,25,1519292602,1519298005,90.05,2270,2541,20701,22978,0,7.71989961e+06,4308.3773,4600.44,4615.5941,4.0835529,6.0099296,6,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95855981,0
10,90,25,1519298005,1519303416,90.183333,2542,2798,22986,25283,0,7.11163305e+06,4256.631,4552.1973,4608.535,4.1189909,5.3198206,6,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95709378,0
11,90,25,1519303416,1519308819,90.05,2799,3049,25292,27590,0,7.88570891e+06,4280.8527,4580.8936,4583.863,4.0395284,5.9179208,6,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95196993,0
12,90,25,1519308819,1519314324,91.75,3050,3301,27596,29873,0,7.01041591e+06,4266.2476,4547.0034,4547.4563,4.2641768,5.3605867,6,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94440904,0
13,90,25,1519314324,1519316597,37.883333,3302,3417,29921,30888,0,3.92742992e+06,4234.7543,4591.9387,4584.8813,3.5766734,2.7908288,6,154,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95218141,0
0,90,25,1519362383,1519367783,90,0,265,6,2291,0,5.72529507e+06,2911.3169,3021.7905,2823.7678,2.9572708,2.1438456,0,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.58643594,0
1,90,25,1519367783,1519373210,90.45,266,505,2298,4563,0,5.31270091e+06,2915.6616,3040.7518,2854.5767,2.7392548,2.1118579,0,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.5928343,0
2,90,25,1519373210,1519378614,90.066667,506,769,4607,6885,0,5.65886056e+06,2930.7642,3047.2899,2834.0991,2.845371,1.8666122,0,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.58858154,0
3,90,25,1519378614,1519384033,90.316667,770,1026,6887,9158,0,5.9789636e+06,2927.3661,3051.7377,2834.1839,2.7378197,1.4683087,0,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.58859915,0
4,90,25,1519384033,1519389444,90.183333,1027,1279,9192,11475,0,5.48419957e+06,2918.4522,3035.0072,2815.4346,2.8573397,1.2695698,0,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.58470533,0
5,90,25,1519389444,1519394851,90.116667,1280,1503,11480,13741,0,5.17554133e+06,2929.3761,3050.7692,2844.2512,2.7770189,2.0690135,0,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59068991,0
6,90,25,1519394851,1519400261,90.166667,1504,1775,13772,16059,0,5.94139041e+06,2938.426,3068.398,2850.551,2.6532644,1.9098751,0,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59199825,0
7,90,25,1519400261,1519404018,62.616667,1776,1956,16065,17660,0,4.12624603e+06,2932.534,3058.28,2845.8329,2.7143258,1.3686697,0,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59101839,0
0,90,25,1519362414,1519367823,90.15,0,303,19,2285,0,4.99363119e+06,3936.1395,4350.0219,4348.7068,4.7597734,6.5573228,1,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.90313303,0
1,90,25,1519367823,1519373237,90.233333,304,567,2314,4612,0,4.69849545e+06,3948.348,4354.8022,4379.916,4.8140281,6.7857373,1,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.90961452,0
2,90,25,1519373237,1519378658,90.35,568,875,4618,6888,0,5.13861442e+06,3932.0408,4403.688,4436.6626,4.2040437,7.2870096,1,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92139958,0
3,90,25,1519378658,1519384065,90.116667,876,1142,6907,9203,0,4.67406174e+06,3965.9241,4400.6384,4415.7523,4.4856438,5.8361926,1,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91705696,0
4,90,25,1519384065,1519389518,90.883333,1143,1406,9206,11488,0,4.37009371e+06,3931.9839,4416.6493,4426.3075,4.0907823,5.8675097,1,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91924903,0
5,90,25,1519389518,1519394956,90.633333,1407,1663,11512,13797,0,4.81348043e+06,3945.0209,4417.5062,4446.9877,4.1735277,6.2536099,1,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92354388,0
6,90,25,1519394956,1519400357,90.016667,1664,1956,13817,16107,0,5.3571784e+06,3976.4081,4441.6896,4409.3711,4.1818578,6.3238645,1,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91573172,0
7,90,25,1519400357,1519404055,61.633333,1957,2124,16108,17675,0,2.85815316e+06,3981.6307,4409.3372,4470.2092,4.5243867,4.4850203,1,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92836647,0
0,90,25,1519362430,1519367886,90.933333,0,268,26,2300,0,6.53125689e+06,3974.5965,4289.2207,4140.8996,4.0744972,4.6683774,2,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.85997594,0
1,90,25,1519367886,1519373321,90.583333,269,523,2340,4637,0,6.31526529e+06,4000.8166,4336.7464,4182.703,3.8269794,5.4784536,2,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.86865761,0
2,90,25,1519373321,1519378804,91.383333,524,779,4653,6931,0,7.03440416e+06,3883.6655,4338.4346,4215.2407,3.0416316,3.9285509,2,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.87541499,0
3,90,25,1519378804,1519384281,91.283333,780,1044,6970,9259,0,7.12822619e+06,3884.4439,4305.5907,4170.343,3.2732372,3.7131518,2,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.86609071,0
4,90,25,1519384281,1519389694,90.216667,1045,1316,9298,11580,0,7.02817484e+06,4014.6653,4367.7737,4212.5758,3.6534817,5.5664593,2,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.87486155,0
5,90,25,1519389694,1519395105,90.183333,1317,1592,11588,13849,0,7.42281879e+06,4029.4201,4406.1345,4247.2568,3.4392271,5.9197476,2,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.88206406,0
6,90,25,1519395105,1519400560,90.916667,1593,1824,13880,16172,0,6.67350618e+06,3926.7454,4342.4755,4223.9932,3.2633714,3.5282301,2,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.87723271,0
7,90,25,1519400560,1519404048,58.133333,1825,1978,16197,17672,0,3.81142999e+06,4012.763,4327.634,4178.1147,4.0147065,2.9871265,2,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.86770472,0
0,90,25,1519362383,1519367795,90.2,0,293,6,2293,0,9.39316694e+06,3816.1041,3924.9563,3682.407,2.5789309,2.5164928,3,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.76475689,0
1,90,25,1519367795,1519373250,90.916667,294,530,2303,4599,0,7.73831663e+06,3814.4635,3913.9875,3656.3783,2.7049856,1.9890238,3,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.75935128,0
2,90,25,1519373250,1519378657,90.116667,531,771,4624,6902,0,7.70891805e+06,3836.0871,3940.7894,3668.333,2.6204829,2.1648807,3,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.761834,0
3,90,25,1519378657,1519384110,90.883333,772,1069,6906,9201,0,9.85144759e+06,3836.1167,3933.6143,3651.6755,2.7196302,2.7948681,3,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.7583746,0
4,90,25,1519384110,1519389526,90.266667,1070,1346,9225,11496,0,8.87059169e+06,3839.4048,3929.3461,3656.2034,2.8304045,2.6824093,3,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.75931495,0
5,90,25,1519389526,1519394956,90.5,1347,1656,11516,13803,0,1.02347145e+07,3866.0201,3955.5346,3667.5318,2.8190102,2.638191,3,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.76166763,0
6,90,25,1519394956,1519400379,90.383333,1657,1932,13817,16106,0,8.78772891e+06,3795.6154,3907.6235,3644.1747,2.5517661,1.940109,3,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.75681685,0
7,90,25,1519400379,1519404066,61.45,1933,2108,16119,17680,0,5.59323294e+06,3873.6983,3977.8006,3730.3718,2.6052337,2.0933974,3,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.77471813,0
0,90,25,1519362373,1519367799,90.433333,0,277,2,2283,0,8.72965711e+06,3485.9531,3611.27,3316.1135,2.5499377,2.5293276,4,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.68868557,0
1,90,25,1519367799,1519373208,90.15,278,541,2305,4597,0,8.93390597e+06,3500.7992,3631.517,3340.2544,2.4770934,2.786121,4,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.69369913,0
2,90,25,1519373208,1519378644,90.6,542,778,4606,6872,0,7.59724369e+06,3475.9777,3617.3676,3311.5108,2.3772179,1.646675,4,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.68772971,0
3,90,25,1519378644,1519384072,90.466667,779,1043,6900,9192,0,8.17050517e+06,3457.2564,3583.8884,3284.8562,2.5542924,1.8444847,4,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.68219411,0
4,90,25,1519384072,1519389482,90.166667,1044,1294,9209,11475,0,7.87809185e+06,3473.3139,3594.0778,3289.7348,2.6144434,1.9772156,4,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.6832073,0
5,90,25,1519389482,1519394907,90.416667,1295,1540,11496,13777,0,7.89055599e+06,3484.222,3623.1328,3317.3228,2.3980617,2.3084736,4,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.68893673,0
6,90,25,1519394907,1519400312,90.083333,1541,1801,13796,16064,0,7.8732096e+06,3503.4716,3629.0608,3331.4284,2.534654,2.0598076,4,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.69186615,0
7,90,25,1519400312,1519404066,62.566667,1802,2001,16088,17680,0,6.20726039e+06,3457.465,3586.1788,3292.6565,2.5295821,1.9316222,4,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.68381406,0
0,90,25,1519362416,1519367816,90,0,264,20,2306,0,8.45954035e+06,4251.9127,4624.7381,4560.7575,3.3548249,3.7800808,5,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94717143,0
1,90,25,1519367816,1519373235,90.316667,265,524,2311,4569,0,7.96630186e+06,4240.8181,4634.9025,4563.9508,3.2109705,3.2138355,5,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94783459,0
2,90,25,1519373235,1519378749,91.9,525,809,4617,6874,0,8.98084405e+06,4239.5297,4605.9597,4563.1625,3.4172752,4.3334656,5,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94767088,0
3,90,25,1519378749,1519384188,90.65,810,1074,6947,9240,0,8.35218443e+06,4261.2796,4630.5786,4601.694,3.3716092,4.4655885,5,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95567304,0
4,90,25,1519384188,1519389608,90.333333,1075,1336,9259,11542,0,8.66149989e+06,4234.708,4629.0728,4578.8829,3.2151685,4.3712557,5,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95093568,0
5,90,25,1519389608,1519395015,90.116667,1337,1576,11551,13837,0,7.70787857e+06,4268.4968,4634.9438,4575.8246,3.3857118,3.1234244,5,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95030053,0
6,90,25,1519395015,1519400415,90,1577,1819,13842,16121,0,7.02208346e+06,4406.1441,4651.9438,4555.9118,4.36738,6.1128266,5,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94616507,0
7,90,25,1519400415,1519404040,60.416667,1820,1971,16135,17669,0,5.02909858e+06,4271.5781,4652.4204,4639.0027,3.2747278,3.4117055,5,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.96342126,0
0,90,25,1519362373,1519367776,90.05,0,246,2,2275,0,6.62447951e+06,4288.5687,4554.4512,4542.1474,4.4002578,5.4556395,6,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9433065,0
1,90,25,1519367776,1519373186,90.166667,247,508,2295,4588,0,7.90437341e+06,4307.3644,4630.3495,4636.7979,3.7851555,6.4534442,6,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.96296339,0
2,90,25,1519373186,1519378628,90.7,509,772,4596,6871,0,7.64594874e+06,4287.2937,4566.2805,4598.7303,4.2529753,6.7699946,6,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95505755,0
3,90,25,1519378628,1519384040,90.2,773,1006,6893,9164,0,6.55711687e+06,4270.9768,4566.1179,4581.8155,4.1032991,4.9037773,6,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95154472,0
4,90,25,1519384040,1519389471,90.516667,1007,1250,9195,11470,0,6.97237959e+06,4271.9627,4574.8189,4585.5625,4.0232607,5.6727513,6,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95232288,0
5,90,25,1519389471,1519394882,90.183333,1251,1499,11491,13728,0,6.94904073e+06,4309.2281,4629.5663,4611.5364,3.8070397,5.6620123,6,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.95771711,0
6,90,25,1519394882,1519400330,90.8,1500,1765,13785,16068,0,7.65334015e+06,4254.7732,4546.5573,4561.2718,4.1613715,6.7566206,6,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94727822,0
7,90,25,1519400330,1519404050,62,1766,1933,16096,17673,0,5.04403349e+06,4311.8129,4641.9695,4682.6936,3.7154787,4.8280662,6,156,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.97249492,0
0,90,25,1519411382,1519416782,90,0,244,3,2283,0,5.56889538e+06,2945.3659,3051.265,2837.0606,2.9942269,1.8317292,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.58919658,0
1,90,25,1519416782,1519422182,90,245,507,2293,4586,0,6.57373776e+06,2913.4167,3041.2052,2829.4476,2.7051133,2.1091265,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.58761553,0
2,90,25,1519422182,1519427589,90.116667,508,761,4592,6838,0,5.281597e+06,2953.3804,3063.2184,2855.9885,2.9233518,1.8711444,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59312751,0
3,90,25,1519427589,1519432998,90.15,762,1007,6884,9158,0,5.13477484e+06,2940.4145,3055.7523,2844.6352,2.8531973,1.7973813,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59076966,0
4,90,25,1519432998,1519438433,90.583333,1008,1265,9171,11443,0,5.84593893e+06,2936.0258,3064.4763,2850.8896,2.6752281,1.6765108,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59206857,0
5,90,25,1519438433,1519443835,90.033333,1266,1509,11489,13776,0,5.48314904e+06,2944.5755,3081.2952,2862.8709,2.5634149,1.8945493,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59455683,0
6,90,25,1519443835,1519449237,90.033333,1510,1746,13779,16045,0,5.371558e+06,2928.993,3053.6942,2848.5561,2.7317838,1.6688145,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59158395,0
7,90,25,1519449237,1519454653,90.266667,1747,1996,16074,18364,0,5.59553424e+06,2941.7826,3060.5999,2843.89,2.8013387,1.684242,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.5906149,0
8,90,25,1519454653,1519460061,90.133333,1997,2215,18387,20677,0,4.81059147e+06,2921.8281,3030.1099,2824.2906,2.9808373,1.7040343,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.58654453,0
9,90,25,1519460061,1519465481,90.333333,2216,2453,20693,22981,0,5.19639801e+06,2899.3009,3015.9141,2819.1656,2.8760574,1.7454439,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.58548016,0
10,90,25,1519465481,1519470889,90.133333,2454,2715,22992,25282,0,6.01219454e+06,2895.0055,3020.3844,2811.5719,2.7553679,1.700108,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.58390313,0
11,90,25,1519470889,1519476294,90.083333,2716,2948,25287,27571,0,4.8907432e+06,2924.4164,3033.1464,2816.7906,2.9709348,1.4914565,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.58498693,0
12,90,25,1519476294,1519481719,90.416667,2949,3210,27584,29863,0,6.13791278e+06,2960.0158,3080.5815,2852.5149,2.7591563,1.4045015,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.5924061,0
13,90,25,1519481719,1519487192,91.216667,3211,3442,29877,32165,0,4.83777106e+06,2960.2641,3074.8416,2860.224,2.8447209,1.3483359,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59400712,0
14,90,25,1519487192,1519492600,90.133333,3443,3678,32200,34479,0,5.61825561e+06,2963.2805,3079.9104,2852.2868,2.8118198,1.4509731,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59235873,0
15,90,25,1519492600,1519498027,90.45,3679,3902,34496,36774,0,5.5106938e+06,2967.2047,3089.1054,2877.0213,2.7339513,2.1773927,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59749556,0
16,90,25,1519498027,1519503434,90.116667,3903,4174,36793,39070,0,5.78345385e+06,2984.6846,3092.2116,2874.6335,2.9276097,2.3884542,0,158,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59699967,0
