totalCharge,run
3.59816083e+05,328
3.93552653e+05,328
3.91482974e+05,328
3.62200642e+05,328
3.65011849e+05,328
2.30688452e+05,328
4.14599587e+05,328
3.11666268e+05,328
3.57618142e+05,328
6.23883058e+05,328
3.76705602e+05,328
4.0098123e+05,328
3.78147426e+05,328
3.09625842e+05,328
3.93672328e+05,328
4.163676e+05,328
2.71279363e+05,328
3.70793354e+05,328
3.56870486e+05,328
2.7243443e+05,328
3.19569579e+05,328
3.65421802e+05,328
3.42070746e+05,328
3.18188611e+05,328
3.36229493e+05,328
3.49993932e+05,328
3.59490225e+05,328
3.23533629e+05,328
3.34542425e+05,328
3.09439337e+05,328
2.93147115e+05,328
4.48932399e+05,328
2.89013685e+05,328
4.00345031e+05,328
3.61410063e+05,328
5.04001653e+05,328
3.47742481e+05,328
3.40854871e+05,328
2.31336164e+05,328
3.05736334e+05,328
3.1647421e+05,328
3.89196766e+05,328
2.61061881e+05,328
3.42006264e+05,328
3.67761258e+05,328
3.62388295e+05,328
3.32449428e+05,328
3.00203729e+05,328
3.11158349e+05,328
3.06699651e+05,328
2.63230439e+05,328
2.64397653e+05,328
3.24894963e+05,328
3.16590169e+05,328
3.8157801e+05,328
4.16331076e+05,328
3.84453569e+05,328
2.96340189e+05,328
2.84686712e+05,328
2.54328703e+05,328
2.74029174e+05,328
3.80309109e+05,328
3.12675735e+05,328
6.26506521e+05,328
3.00810363e+05,328
3.21559268e+05,328
3.59854806e+05,328
3.05383408e+05,328
2.60726223e+05,328
3.7991841e+05,328
3.10452008e+05,328
2.88364934e+05,328
4.25183385e+05,328
2.42131325e+05,328
3.06078605e+05,328
3.33679334e+05,328
2.70377105e+05,328
3.19366216e+05,328
2.57043815e+05,328
3.16775382e+05,328
2.93219205e+05,328
2.99450978e+05,328
2.69328052e+05,328
3.59884019e+05,328
2.30040775e+05,328
2.73766556e+05,328
4.63063645e+05,328
2.88492854e+05,328
2.91530914e+05,328
3.16616135e+05,328
3.05762889e+05,328
2.6317855e+05,328
2.91638947e+05,328
