eccentricity,run
1.1299336,325
1.2334016,325
1.0995405,325
1.0563234,325
1.1657593,325
1.1454981,325
1.094002,325
1.0430956,325
1.2115133,325
1.1586994,325
1.1064281,325
1.0902716,325
1.1307854,325
1.2123092,325
1.1023974,325
1.1293353,325
1.0553452,325
1.2110701,325
1.1311319,325
1.1614832,325
1.0589584,325
1.1291575,325
1.1163588,325
1.2053442,325
1.0495079,325
1.2195676,325
1.2125747,325
1.1273096,325
1.1448652,325
1.0374808,325
1.1466307,325
1.1854585,325
1.0507675,325
1.1022153,325
1.0156062,325
1.0518689,325
1.086276,325
1.0647511,325
1.0942498,325
1.0587214,325
1.0491589,325
1.0622088,325
1.1482047,325
1.0515243,325
1.2054945,325
1.2007152,325
1.042727,325
1.2195574,325
1.0524671,325
1.0961747,325
1.1213626,325
1.1199683,325
1.0599242,325
1.0829601,325
1.184742,325
1.2857468,325
1.0989388,325
1.1069758,325
1.0555321,325
1.0675002,325
1.1194992,325
1.0365543,325
1.0932553,325
1.2123899,325
1.1947522,325
1.1748515,325
1.0061597,325
1.1974185,325
1.0524924,325
1.1749382,325
1.2204559,325
1.1632636,325
1.1588308,325
1.0535233,325
1.1711501,325
1.1958809,325
1.1107066,325
1.0770738,325
1.1824341,325
1.2389894,325
1.20759,325
1.1724355,325
1.0368444,325
1.0390998,325
1.0620846,325
1.0798776,325
1.1164813,325
1.0511047,325
1.0655061,325
1.1715479,325
1.0421708,325
1.0606269,325
1.1283952,325
1.2444883,325
1.1588268,325
1.1358612,325
1.1373097,325
1.0675923,325
1.1549629,325
1.1275024,325
1.2888685,325
1.2574797,325
1.0412303,325
1.2083602,325
1.2289335,325
1.2287324,325
1.1782381,325
1.1348584,325
1.0705464,325
1.0532506,325
1.0431263,325
1.1211059,325
1.0406637,325
1.0437501,325
1.1823228,325
1.2025821,325
1.1643844,325
1.0719474,325
1.0802782,325
1.1684895,325
1.0881909,325
1.0160979,325
1.122294,325
1.1327984,325
1.1072759,325
1.0796025,325
1.1213416,325
1.1919573,325
1.0294278,325
1.0451938,325
1.0227191,325
1.1464886,325
1.2239353,325
1.2022663,325
1.1312571,325
1.1204699,325
1.0476979,325
1.1013446,325
1.1239312,325
1.1519725,325
1.2175772,325
1.1956744,325
1.1985417,325
1.1305104,325
1.1939619,325
1.0535294,325
1.2717571,325
1.1722148,325
1.0584625,325
1.1932259,325
1.0376393,325
1.0884375,325
1.1701215,325
1.2502099,325
1.1516381,325
1.1077255,325
1.2215827,325
1.2234572,325
1.159778,325
1.0176786,325
1.1073829,325
1.0326358,325
1.1870578,325
1.1030253,325
1.1050538,325
1.0236486,325
1.111169,325
1.1025728,325
1.1193813,325
1.0637912,325
1.1332615,325
1.0082984,325
1.1160736,325
1.2751735,325
1.034072,325
1.2208737,325
1.0825562,325
1.0499307,325
1.1324554,325
1.2206548,325
1.076412,325
1.1123037,325
1.2762145,325
1.2027228,325
1.0661216,325
1.1212292,325
1.1973078,325
1.0458377,325
1.1802313,325
1.0423523,325
1.0787172,325
1.1255298,325
1.1545356,325
1.032762,325
1.1580052,325
1.1025,325
1.1514003,325
1.0351426,325
1.1380896,325
1.0647481,325
1.2615822,325
1.1264946,325
1.0894524,325
1.2063681,325
1.1292794,325
1.123687,325
1.1878589,325
1.0585067,325
1.1394823,325
1.0891126,325
1.2507581,325
1.0704381,325
1.0735287,325
1.2215974,325
1.0800761,325
1.1535666,325
1.0965347,325
1.0898771,325
1.0327032,325
1.1970633,325
1.2563243,325
1.1373564,325
1.1751481,325
1.2963272,325
1.2001376,325
1.2263175,325
1.1215482,325
1.0905457,325
1.1578887,325
1.0778351,325
1.1116451,325
1.2195135,325
1.1380263,325
1.1660722,325
1.216708,325
1.0220894,325
1.1035018,325
1.0864869,325
1.0172325,325
1.0984389,325
1.0842946,325
1.1725374,325
1.0514249,325
1.1335043,325
1.2509938,325
1.0274575,325
1.1331826,325
1.1964229,325
1.1101439,325
1.215242,325
1.2065281,325
1.125999,325
1.077036,325
1.2694086,325
1.0794546,325
1.1229818,325
1.1095775,325
1.2179617,325
1.0643904,325
1.1050356,325
1.1253276,325
1.0793935,325
1.2113922,325
1.1067363,325
1.0919243,325
1.240728,325
1.1289724,325
1.0944517,325
1.1710624,325
1.1091713,325
1.1095501,325
1.1489481,325
1.0833427,325
1.1791734,325
1.095725,325
1.0312695,325
1.0555963,325
1.0558006,325
1.1441301,325
1.1151671,325
1.0604041,325
1.2558679,325
1.0949819,325
1.1181945,325
1.0440779,325
1.1426198,325
1.1998799,325
1.1443835,325
1.1602907,325
1.1510782,325
1.2169989,325
1.2024394,325
1.1308417,325
1.0635984,325
1.0773099,325
1.0080894,325
1.0740404,325
1.1191512,325
1.1746259,325
1.0878388,325
1.2584899,325
1.0875068,325
1.0283837,325
1.0731489,325
1.020236,325
1.2374785,325
1.0643894,325
1.0142135,325
1.0853106,325
1.1214965,325
1.0760007,325
1.0382111,325
1.2272055,325
1.0740685,325
1.0642993,325
1.0501072,325
1.2416297,325
1.1066171,325
1.0709043,325
1.1162907,325
1.1461701,325
1.0781147,325
1.1225568,325
1.1126718,325
1.0975697,325
1.0468521,325
1.1063415,325
1.1222365,325
1.0327428,325
1.2827142,325
1.1741083,325
1.1387202,325
1.0917948,325
1.1781816,325
1.0365388,325
1.0669899,325
1.1505373,325
1.0652517,325
1.129323,325
1.0133467,325
1.1170865,325
1.1531216,325
1.1261824,325
1.1352113,325
1.2614898,325
1.1413605,325
1.120628,325
1.112621,325
1.0508809,325
1.1628389,325
1.1301049,325
1.2401581,325
1.1549792,325
1.0441468,325
1.0346488,325
1.0745918,325
1.1340951,325
1.1497858,325
1.0731621,325
1.1780294,325
1.1469108,325
1.1690056,325
1.1014321,325
1.1325058,325
1.0998941,325
1.0851191,325
1.0956515,325
1.061769,325
1.0943798,325
1.0936542,325
1.1547078,325
1.2583907,325
1.29703,325
1.2932356,325
1.0968316,325
1.0311593,325
1.0661598,325
1.1030918,325
1.1147906,325
1.1025202,325
1.1688048,325
1.0928927,325
1.1500622,325
1.2081594,325
1.1617911,325
1.1454108,325
1.0889567,325
1.0619146,325
1.0731642,325
1.120405,325
1.1359629,325
1.1096876,325
1.0972409,325
1.0463524,325
1.1480872,325
1.1049675,325
1.1395223,325
1.0715926,325
1.1080244,325
1.1469026,325
1.1143527,325
1.0883577,325
1.0920704,325
1.1040609,325
1.0277751,325
1.2954245,325
1.088522,325
1.1841024,325
1.1247425,325
1.0351433,325
1.0583862,325
1.1100839,325
1.0580932,325
1.1583287,325
1.1808414,325
1.1009957,325
1.1389847,325
1.2228071,325
1.1781557,325
1.0883067,325
1.1166327,325
1.1429963,325
1.1551884,325
1.0812478,325
1.0974253,325
1.0577106,325
1.0787669,325
1.0618596,325
1.0743146,325
1.0335315,325
1.1064029,325
1.0716383,325
1.1485382,325
1.1005841,325
1.2368434,325
1.1196386,325
1.0256649,325
1.2255838,325
1.1792468,325
1.1310818,325
1.1077685,325
1.0358463,325
1.0962364,325
1.0849673,325
1.0892919,325
1.090995,325
1.0941548,325
1.2512394,325
1.2266288,325
1.1720842,325
1.10284,325
1.2020308,325
1.2578838,325
1.044241,325
1.1725106,325
1.2243203,325
1.0879199,325
1.0733138,325
1.1127231,325
1.067528,325
1.0327075,325
1.0481178,325
1.0477336,325
1.020147,325
1.1492017,325
1.2517962,325
1.0513633,325
1.1941245,325
1.2394827,325
1.0509065,325
1.0660338,325
1.095032,325
1.098496,325
1.075202,325
1.1452134,325
1.2219196,325
1.1568482,325
1.0570898,325
1.0495705,325
1.1069162,325
1.0390717,325
1.1080922,325
1.0698386,325
1.0167689,325
1.1042209,325
1.140533,325
1.0378482,325
1.1470978,325
1.1520273,325
1.115146,325
1.1845615,325
1.1068895,325
1.1154721,325
1.0945536,325
1.1365264,325
1.0647669,325
1.0768182,325
1.0517102,325
1.0367966,325
1.0825361,325
1.1369995,325
1.1890484,325
1.0863903,325
1.0789917,325
1.2181464,325
1.1714405,325
1.0208354,325
1.2218564,325
1.086698,325
1.0850204,325
1.0354953,325
1.187089,325
1.0190651,325
1.0652826,325
1.0843419,325
1.0992309,325
1.0454242,325
1.155719,325
1.2015692,325
1.1868465,325
1.0630087,325
1.1701275,325
1.1998678,325
1.1070789,325
1.202095,325
1.1322742,325
1.2122271,325
1.1229896,325
1.2560813,325
1.1175296,325
1.042155,325
1.1020927,325
1.1681598,325
1.1138696,325
1.085481,325
1.0808458,325
1.1349906,325
1.0924481,325
1.054498,325
1.175659,325
1.0673744,325
1.2647525,325
1.1729303,325
1.1005168,325
1.2245106,325
1.0573122,325
1.1339262,325
1.130907,325
1.1177339,325
1.157223,325
1.0929512,325
1.0617134,325
1.0825539,325
1.1551582,325
1.1519028,325
1.1999139,325
1.0763841,325
1.1213351,325
1.1821459,325
1.1411882,325
1.1592396,325
1.297421,325
1.1017744,325
1.1616988,325
1.2161022,325
1.2217027,325
1.1187051,325
1.0596161,325
1.1131141,325
1.1309934,325
1.1339617,325
1.0945151,325
1.0767404,325
1.1027831,325
1.1978297,325
1.084436,325
1.1222286,325
1.0855265,325
1.0890762,325
1.1149843,325
1.1893187,325
1.0427541,325
1.1319732,325
1.0893169,325
1.0273774,325
1.1352014,325
1.109665,325
1.1382746,325
1.1865798,325
1.1975256,325
1.2050679,325
1.0239268,325
1.0150891,325
1.143164,325
1.1069701,325
1.0966773,325
1.2412739,325
1.0950884,325
1.0678443,325
1.149208,325
1.0262953,325
1.166854,325
1.1184914,325
1.1240034,325
1.1940176,325
1.0679912,325
1.042415,325
1.1172676,325
1.2269489,325
1.0446469,325
1.1750627,325
1.0640874,325
1.0562538,325
1.0881368,325
1.0412725,325
1.0644679,325
1.1852264,325
1.2638932,325
1.1008011,325
1.0510979,325
1.2434643,325
1.0297348,325
1.1939765,325
1.0981677,325
1.2103764,325
1.1461175,325
1.0999375,325
1.1949344,325
1.1609122,325
1.1945719,325
1.1518698,325
1.1867216,325
1.1414177,325
1.0213769,325
1.1066417,325
1.1528342,325
1.0489694,325
1.1762309,325
1.0625008,325
1.0804333,325
1.1332452,325
1.1349425,325
1.2156815,325
1.0800671,325
1.0740737,325
1.0601031,325
1.0635062,325
1.1540105,325
1.108078,325
1.1878259,325
1.0906308,325
1.0895749,325
1.2378859,325
1.0116858,325
1.1741038,325
1.1692448,325
1.0641978,325
1.1051241,325
1.1936482,325
1.076895,325
1.186267,325
1.1029306,325
1.1796306,325
1.1116921,325
1.1502055,325
1.2138232,325
1.1579209,325
1.0923345,325
1.249275,325
1.0556526,325
1.2202891,325
1.0691888,325
1.1878561,325
1.1384904,325
1.1179812,325
1.1208942,325
1.0967532,325
1.065268,325
1.1056656,325
1.0466166,325
1.1485783,325
1.0738926,325
1.2428041,325
1.1726813,325
1.1086914,325
1.0260099,325
1.0637655,325
1.0663635,325
1.2067858,325
1.0812417,325
1.1750287,325
1.1753498,325
1.0850486,325
1.0495304,325
1.0782549,325
1.1034923,325
1.1757088,325
1.0171002,325
1.1537123,325
1.0557135,325
1.13623,325
1.2578701,325
1.1117809,325
1.1679005,325
1.1337629,325
1.1006136,325
1.2774061,325
1.1156184,325
1.0243888,325
1.1937974,325
1.1002568,325
1.0950513,325
1.282677,325
1.1070418,325
1.1785859,325
1.1062326,325
1.0879101,325
1.2103343,325
1.042397,325
1.0439098,325
1.1762793,325
1.2266087,325
1.2311035,325
1.1317224,325
1.0517623,325
1.0393602,325
1.0686317,325
1.0381655,325
1.2875318,325
1.1873805,325
1.1392909,325
1.1629852,325
1.1916235,325
1.1405438,325
1.0432397,325
1.2863191,325
1.1165842,325
1.1585998,325
1.0747009,325
1.0221524,325
1.0762214,325
1.089865,325
1.0955424,325
1.1610382,325
1.0284842,325
1.18263,325
1.0929344,325
1.0779629,325
1.153412,325
1.0705,325
1.0278145,325
1.0328777,325
1.0798303,325
1.0616381,325
1.0779633,325
1.0690092,325
1.0692935,325
1.1891231,325
1.0986699,325
1.10748,325
1.1463528,325
1.0882073,325
1.1450875,325
1.1318917,325
1.0701323,325
1.2408299,325
1.023225,325
1.2935062,325
1.2644086,325
1.0248482,325
1.1549269,325
1.0230708,325
1.2418786,325
1.2660536,325
1.0042092,325
1.0362781,325
1.096516,325
1.1228041,325
1.1203049,325
1.0236247,325
1.1400384,325
1.0550799,325
1.0415596,325
1.0859069,325
1.1590306,325
1.0816278,325
1.1729361,325
1.1520583,325
1.2456181,325
1.0177909,325
1.1192835,325
1.2000135,325
1.1488276,325
1.1506904,325
1.2724503,325
1.1475439,325
1.0802847,325
1.1604956,325
1.239726,325
1.1451673,325
1.1799481,325
1.264078,325
1.1587446,325
1.1799676,325
1.1285969,325
1.0518574,325
1.0898978,325
1.1755071,325
1.0461649,325
1.1756518,325
1.1423544,325
1.0543248,325
1.1627368,325
1.1391156,325
1.0295317,325
1.0869591,325
1.1778993,325
1.0775872,325
1.1790386,325
1.0879087,325
1.0918017,325
1.0695643,325
1.058719,325
1.1338217,325
1.1730989,325
1.110297,325
1.0266853,325
1.1105539,325
1.0816573,325
1.0633204,325
1.0228207,325
1.0902262,325
1.289517,325
1.1314195,325
1.0496239,325
1.0792225,325
1.2033411,325
1.1744927,325
1.0737364,325
1.0522586,325
1.0450483,325
1.0308765,325
1.0620009,325
1.0891194,325
1.0423246,325
1.084986,325
1.2717078,325
1.0950217,325
1.072931,325
1.0927498,325
1.2689281,325
1.2806323,325
1.2642933,325
1.1465249,325
1.1901459,325
1.1630317,325
1.1632691,325
1.0820719,325
1.1282228,325
1.1308475,325
1.0505761,325
1.1156644,325
1.0262989,325
1.1171941,325
1.1267912,325
1.1646667,325
1.0817471,325
1.1910828,325
1.2482644,325
1.065719,325
1.0757565,325
1.0599632,325
1.0613581,325
1.0578536,325
1.2003588,325
1.2542119,325
1.1222833,325
1.091219,325
1.0809799,325
1.0109137,325
1.0270526,325
1.1702046,325
1.1307811,325
1.1251601,325
1.1480085,325
1.0717627,325
1.2737628,325
1.1710783,325
1.0969307,325
1.2010419,325
1.0544336,325
1.131995,325
1.1765704,325
1.0618076,325
1.067004,325
1.1976564,325
1.0999893,325
1.1204389,325
1.2469287,325
1.1562923,325
1.1416556,325
1.1009364,325
1.1327877,325
1.2163495,325
1.1283302,325
1.0200876,325
1.1123656,325
1.097192,325
1.0202504,325
1.087854,325
1.130263,325
1.207509,325
1.165703,325
1.037906,325
1.0664131,325
1.2298092,325
1.0693148,325
1.0922805,325
1.0961237,325
1.2098606,325
1.2216649,325
1.0802928,325
1.0370033,325
1.0837806,325
1.1435914,325
1.0675362,325
1.1862169,325
1.1100797,325
1.0966572,325
1.045461,325
1.2715823,325
1.2323059,325
1.2236196,325
1.1338199,325
1.1241146,325
1.1346562,325
1.2136083,325
1.0944054,325
1.0720066,325
1.1436279,325
1.1611419,325
1.1509869,325
1.0555713,325
1.2735292,325
1.2354541,325
1.2094914,325
1.0937233,325
1.1249838,325
1.154675,325
1.1796659,325
1.1252564,325
1.0687001,325
1.0753822,325
1.1172603,325
1.0538358,325
1.0843111,325
1.2250146,325
