kurtosisTransverse,run
0.094398349,319
-0.35514534,319
-0.13619713,319
-0.55260193,319
-0.3840141,319
-0.4317036,319
-0.061520919,319
-0.30188374,319
0.53066887,319
-0.17197895,319
-0.35801524,319
-0.17577604,319
0.13484975,319
0.064417127,319
0.67789667,319
-0.12568181,319
-0.21333891,319
-0.082480306,319
-0.0084739765,319
-0.3022652,319
-0.18348964,319
-0.16667846,319
-0.024165859,319
-0.3100236,319
-0.090168653,319
0.17035108,319
-0.30415662,319
0.025587671,319
0.24326917,319
0.32713887,319
-0.28732435,319
-0.45824256,319
-0.35724642,319
-0.34117884,319
-0.17965674,319
-0.33163814,319
-0.090756061,319
0.11191699,319
-0.12329604,319
-0.51358034,319
-0.066508911,319
-0.013694144,319
-0.29544692,319
-0.27620691,319
0.02050557,319
0.43422911,319
-0.416408,319
0.1597552,319
-0.36103143,319
-0.40805924,319
-0.52712438,319
-0.042144598,319
-0.30363176,319
-0.067936492,319
-0.16950047,319
-0.3430797,319
-0.020474023,319
-0.46553319,319
-0.31760674,319
0.35992379,319
0.22833136,319
-0.61383702,319
0.20583765,319
-0.44226392,319
-0.0057047801,319
-0.052515412,319
0.29876381,319
0.42321172,319
0.01713909,319
-0.02140113,319
-0.27186399,319
0.1419994,319
-0.42392641,319
2.5010086,319
-0.42467295,319
0.18235648,319
0.17433274,319
0.20119355,319
-0.314783,319
-0.21081114,319
0.30032343,319
-0.21211236,319
-0.054171544,319
-0.50642,319
-0.17177223,319
0.26078783,319
-0.47399977,319
0.36208719,319
0.01482404,319
0.01065086,319
0.11664326,319
0.35104284,319
-0.36987294,319
-0.57005198,319
-0.086279732,319
0.0077304839,319
-0.43965875,319
0.052635093,319
-0.58617917,319
-0.25088558,319
-0.23334262,319
0.40224544,319
-0.10472764,319
-0.098708608,319
