Date__(UT)__HR:MN,delta,deldot,Timestamp,Type
2017-Nov-05 06:51,0.9914372,-0.712267,1509861060,Trackings
2017-Nov-05 06:52,0.99143691,-0.7117334,1509861120,Trackings
2017-Nov-05 06:53,0.99143663,-0.7111944,1509861180,Trackings
2017-Nov-05 06:54,0.99143634,-0.7106501,1509861240,Trackings
2017-Nov-05 06:55,0.99143606,-0.7101003,1509861300,Trackings
2017-Nov-05 06:56,0.99143577,-0.7095451,1509861360,Trackings
2017-Nov-05 06:57,0.99143549,-0.7089845,1509861420,Trackings
2017-Nov-05 06:58,0.99143521,-0.7084186,1509861480,Trackings
2017-Nov-05 06:59,0.99143492,-0.7078474,1509861540,Trackings
2017-Nov-05 07:00,0.99143464,-0.7072708,1509861600,Trackings
2017-Nov-05 07:01,0.99143435,-0.7066889,1509861660,Trackings
2017-Nov-05 07:02,0.99143407,-0.7061016,1509861720,Trackings
2017-Nov-05 07:03,0.99143379,-0.7055091,1509861780,Trackings
2017-Nov-05 07:04,0.9914335,-0.7049112,1509861840,Trackings
2017-Nov-05 07:05,0.99143322,-0.7043081,1509861900,Trackings
2017-Nov-05 07:06,0.99143294,-0.7036997,1509861960,Trackings
2017-Nov-05 07:07,0.99143266,-0.7030861,1509862020,Trackings
2017-Nov-05 07:08,0.99143238,-0.7024671,1509862080,Trackings
2017-Nov-05 07:09,0.99143209,-0.701843,1509862140,Trackings
2017-Nov-05 07:10,0.99143181,-0.7012136,1509862200,Trackings
2017-Nov-05 07:11,0.99143153,-0.700579,1509862260,Trackings
2017-Nov-05 07:12,0.99143125,-0.6999393,1509862320,Trackings
2017-Nov-05 07:13,0.99143097,-0.6992943,1509862380,Trackings
2017-Nov-05 07:14,0.99143069,-0.6986441,1509862440,Trackings
2017-Nov-05 07:15,0.99143041,-0.6979888,1509862500,Trackings
2017-Nov-05 07:16,0.99143013,-0.6973283,1509862560,Trackings
2017-Nov-05 07:17,0.99142985,-0.6966627,1509862620,Trackings
2017-Nov-05 07:18,0.99142957,-0.695992,1509862680,Trackings
2017-Nov-05 07:19,0.99142929,-0.6953161,1509862740,Trackings
2017-Nov-05 07:20,0.99142901,-0.6946351,1509862800,Trackings
2017-Nov-05 07:21,0.99142873,-0.6939491,1509862860,Trackings
2017-Nov-05 07:22,0.99142846,-0.693258,1509862920,Trackings
2017-Nov-05 07:23,0.99142818,-0.6925618,1509862980,Trackings
2017-Nov-05 07:24,0.9914279,-0.6918605,1509863040,Trackings
2017-Nov-05 07:25,0.99142762,-0.6911543,1509863100,Trackings
2017-Nov-05 07:26,0.99142735,-0.690443,1509863160,Trackings
2017-Nov-05 07:27,0.99142707,-0.6897267,1509863220,Trackings
2017-Nov-05 07:28,0.99142679,-0.6890053,1509863280,Trackings
2017-Nov-05 07:29,0.99142652,-0.6882791,1509863340,Trackings
2017-Nov-05 07:30,0.99142624,-0.6875478,1509863400,Trackings
2017-Nov-05 07:31,0.99142597,-0.6868116,1509863460,Trackings
2017-Nov-05 07:32,0.99142569,-0.6860704,1509863520,Trackings
2017-Nov-05 07:33,0.99142542,-0.6853243,1509863580,Trackings
2017-Nov-05 07:34,0.99142514,-0.6845733,1509863640,Trackings
2017-Nov-05 07:35,0.99142487,-0.6838174,1509863700,Trackings
2017-Nov-05 07:36,0.99142459,-0.6830567,1509863760,Trackings
2017-Nov-05 07:37,0.99142432,-0.682291,1509863820,Trackings
2017-Nov-05 07:38,0.99142404,-0.6815205,1509863880,Trackings
2017-Nov-05 07:39,0.99142377,-0.6807452,1509863940,Trackings
2017-Nov-05 07:40,0.9914235,-0.679965,1509864000,Trackings
2017-Nov-05 07:41,0.99142323,-0.67918,1509864060,Trackings
2017-Nov-05 07:42,0.99142295,-0.6783902,1509864120,Trackings
2017-Nov-05 07:43,0.99142268,-0.6775956,1509864180,Trackings
2017-Nov-05 07:44,0.99142241,-0.6767963,1509864240,Trackings
2017-Nov-05 07:45,0.99142214,-0.6759922,1509864300,Trackings
2017-Nov-05 07:46,0.99142187,-0.6751834,1509864360,Trackings
2017-Nov-05 07:47,0.9914216,-0.6743699,1509864420,Trackings
2017-Nov-05 07:48,0.99142133,-0.6735516,1509864480,Trackings
2017-Nov-05 07:49,0.99142106,-0.6727287,1509864540,Trackings
2017-Nov-05 07:50,0.99142079,-0.6719011,1509864600,Trackings
2017-Nov-05 07:51,0.99142052,-0.6710688,1509864660,Trackings
2017-Nov-05 07:52,0.99142025,-0.6702319,1509864720,Trackings
2017-Nov-05 07:53,0.99141998,-0.6693903,1509864780,Trackings
2017-Nov-05 07:54,0.99141971,-0.6685442,1509864840,Trackings
2017-Nov-05 07:55,0.99141944,-0.6676934,1509864900,Trackings
2017-Nov-05 07:56,0.99141918,-0.6668381,1509864960,Trackings
2017-Nov-05 07:57,0.99141891,-0.6659782,1509865020,Trackings
2017-Nov-05 07:58,0.99141864,-0.6651137,1509865080,Trackings
2017-Nov-05 07:59,0.99141838,-0.6642448,1509865140,Trackings
2017-Nov-05 08:00,0.99141811,-0.6633713,1509865200,Trackings
2017-Nov-05 08:01,0.99141784,-0.6624933,1509865260,Trackings
2017-Nov-05 08:02,0.99141758,-0.6616108,1509865320,Trackings
2017-Nov-05 08:03,0.99141731,-0.6607239,1509865380,Trackings
2017-Nov-05 08:04,0.99141705,-0.6598325,1509865440,Trackings
2017-Nov-05 08:05,0.99141678,-0.6589367,1509865500,Trackings
2017-Nov-05 08:06,0.99141652,-0.6580365,1509865560,Trackings
2017-Nov-05 08:07,0.99141626,-0.6571319,1509865620,Trackings
2017-Nov-05 08:08,0.99141599,-0.6562229,1509865680,Trackings
2017-Nov-05 08:09,0.99141573,-0.6553095,1509865740,Trackings
2017-Nov-05 08:10,0.99141547,-0.6543918,1509865800,Trackings
2017-Nov-05 08:11,0.9914152,-0.6534698,1509865860,Trackings
2017-Nov-05 08:12,0.99141494,-0.6525434,1509865920,Trackings
2017-Nov-05 08:13,0.99141468,-0.6516128,1509865980,Trackings
2017-Nov-05 08:14,0.99141442,-0.6506779,1509866040,Trackings
2017-Nov-05 08:15,0.99141416,-0.6497387,1509866100,Trackings
2017-Nov-05 08:16,0.9914139,-0.6487953,1509866160,Trackings
2017-Nov-05 08:17,0.99141364,-0.6478477,1509866220,Trackings
2017-Nov-05 08:18,0.99141338,-0.6468958,1509866280,Trackings
2017-Nov-06 06:45,0.9911941,-0.7079815,1509947100,Trackings
2017-Nov-06 06:46,0.99119382,-0.7074816,1509947160,Trackings
2017-Nov-06 06:47,0.99119354,-0.7069763,1509947220,Trackings
2017-Nov-06 06:48,0.99119325,-0.7064655,1509947280,Trackings
2017-Nov-06 06:49,0.99119297,-0.7059492,1509947340,Trackings
2017-Nov-06 06:50,0.99119269,-0.7054276,1509947400,Trackings
2017-Nov-06 06:51,0.9911924,-0.7049005,1509947460,Trackings
2017-Nov-06 06:52,0.99119212,-0.7043679,1509947520,Trackings
2017-Nov-06 06:53,0.99119184,-0.70383,1509947580,Trackings
2017-Nov-06 06:54,0.99119156,-0.7032867,1509947640,Trackings
2017-Nov-06 06:55,0.99119128,-0.702738,1509947700,Trackings
2017-Nov-06 06:56,0.99119099,-0.7021839,1509947760,Trackings
2017-Nov-06 06:57,0.99119071,-0.7016245,1509947820,Trackings
2017-Nov-06 06:58,0.99119043,-0.7010597,1509947880,Trackings
2017-Nov-06 06:59,0.99119015,-0.7004895,1509947940,Trackings
2017-Nov-06 07:00,0.99118987,-0.6999141,1509948000,Trackings
2017-Nov-06 07:01,0.99118959,-0.6993333,1509948060,Trackings
2017-Nov-06 07:02,0.99118931,-0.6987472,1509948120,Trackings
2017-Nov-06 07:03,0.99118903,-0.6981558,1509948180,Trackings
2017-Nov-06 07:04,0.99118875,-0.6975591,1509948240,Trackings
2017-Nov-06 07:05,0.99118847,-0.6969571,1509948300,Trackings
2017-Nov-06 07:06,0.99118819,-0.6963499,1509948360,Trackings
2017-Nov-06 07:07,0.99118791,-0.6957374,1509948420,Trackings
2017-Nov-06 07:08,0.99118763,-0.6951197,1509948480,Trackings
2017-Nov-06 07:09,0.99118735,-0.6944967,1509948540,Trackings
2017-Nov-06 07:10,0.99118707,-0.6938686,1509948600,Trackings
2017-Nov-06 07:11,0.9911868,-0.6932352,1509948660,Trackings
2017-Nov-06 07:12,0.99118652,-0.6925966,1509948720,Trackings
2017-Nov-06 07:13,0.99118624,-0.6919529,1509948780,Trackings
2017-Nov-06 07:14,0.99118596,-0.691304,1509948840,Trackings
2017-Nov-06 07:15,0.99118569,-0.6906499,1509948900,Trackings
2017-Nov-06 07:16,0.99118541,-0.6899907,1509948960,Trackings
2017-Nov-06 07:17,0.99118513,-0.6893263,1509949020,Trackings
2017-Nov-06 07:18,0.99118486,-0.6886568,1509949080,Trackings
2017-Nov-06 07:19,0.99118458,-0.6879822,1509949140,Trackings
2017-Nov-06 07:20,0.9911843,-0.6873025,1509949200,Trackings
2017-Nov-06 07:21,0.99118403,-0.6866178,1509949260,Trackings
2017-Nov-06 07:22,0.99118375,-0.6859279,1509949320,Trackings
2017-Nov-06 07:23,0.99118348,-0.6852331,1509949380,Trackings
2017-Nov-06 07:24,0.9911832,-0.6845331,1509949440,Trackings
2017-Nov-06 07:25,0.99118293,-0.6838282,1509949500,Trackings
2017-Nov-06 07:26,0.99118266,-0.6831182,1509949560,Trackings
2017-Nov-06 07:27,0.99118238,-0.6824032,1509949620,Trackings
2017-Nov-06 07:28,0.99118211,-0.6816832,1509949680,Trackings
2017-Nov-06 07:29,0.99118183,-0.6809583,1509949740,Trackings
2017-Nov-06 07:30,0.99118156,-0.6802284,1509949800,Trackings
2017-Nov-06 07:31,0.99118129,-0.6794935,1509949860,Trackings
2017-Nov-06 07:32,0.99118102,-0.6787537,1509949920,Trackings
2017-Nov-06 07:33,0.99118074,-0.678009,1509949980,Trackings
2017-Nov-06 07:34,0.99118047,-0.6772594,1509950040,Trackings
2017-Nov-06 07:35,0.9911802,-0.6765049,1509950100,Trackings
2017-Nov-06 07:36,0.99117993,-0.6757455,1509950160,Trackings
2017-Nov-06 07:37,0.99117966,-0.6749812,1509950220,Trackings
2017-Nov-06 07:38,0.99117939,-0.6742121,1509950280,Trackings
2017-Nov-06 07:39,0.99117912,-0.6734382,1509950340,Trackings
2017-Nov-06 07:40,0.99117885,-0.6726595,1509950400,Trackings
2017-Nov-06 07:41,0.99117858,-0.6718759,1509950460,Trackings
2017-Nov-06 07:42,0.99117831,-0.6710875,1509950520,Trackings
2017-Nov-06 07:43,0.99117804,-0.6702944,1509950580,Trackings
2017-Nov-06 07:44,0.99117777,-0.6694965,1509950640,Trackings
2017-Nov-06 07:45,0.9911775,-0.6686939,1509950700,Trackings
2017-Nov-06 07:46,0.99117724,-0.6678865,1509950760,Trackings
2017-Nov-06 07:47,0.99117697,-0.6670745,1509950820,Trackings
2017-Nov-06 07:48,0.9911767,-0.6662577,1509950880,Trackings
2017-Nov-06 07:49,0.99117643,-0.6654362,1509950940,Trackings
2017-Nov-06 07:50,0.99117617,-0.6646101,1509951000,Trackings
2017-Nov-06 07:51,0.9911759,-0.6637793,1509951060,Trackings
2017-Nov-06 07:52,0.99117563,-0.6629439,1509951120,Trackings
2017-Nov-06 07:53,0.99117537,-0.6621039,1509951180,Trackings
2017-Nov-06 07:54,0.9911751,-0.6612592,1509951240,Trackings
2017-Nov-06 07:55,0.99117484,-0.66041,1509951300,Trackings
2017-Nov-06 07:56,0.99117457,-0.6595562,1509951360,Trackings
2017-Nov-06 07:57,0.99117431,-0.6586978,1509951420,Trackings
2017-Nov-06 07:58,0.99117404,-0.6578349,1509951480,Trackings
2017-Nov-06 07:59,0.99117378,-0.6569675,1509951540,Trackings
2017-Nov-06 08:00,0.99117352,-0.6560956,1509951600,Trackings
2017-Nov-06 08:01,0.99117325,-0.6552192,1509951660,Trackings
2017-Nov-06 08:02,0.99117299,-0.6543383,1509951720,Trackings
2017-Nov-06 08:03,0.99117273,-0.6534529,1509951780,Trackings
2017-Nov-06 08:04,0.99117247,-0.6525631,1509951840,Trackings
2017-Nov-06 08:05,0.99117221,-0.6516689,1509951900,Trackings
2017-Nov-06 08:06,0.99117195,-0.6507702,1509951960,Trackings
2017-Nov-06 08:07,0.99117168,-0.6498672,1509952020,Trackings
2017-Nov-06 08:08,0.99117142,-0.6489598,1509952080,Trackings
2017-Nov-06 08:09,0.99117116,-0.6480481,1509952140,Trackings
2017-Nov-06 08:10,0.9911709,-0.647132,1509952200,Trackings
2017-Nov-06 08:11,0.99117064,-0.6462116,1509952260,Trackings
2017-Nov-06 08:12,0.99117039,-0.6452869,1509952320,Trackings
2017-Nov-06 08:13,0.99117013,-0.6443579,1509952380,Trackings
2017-Nov-06 08:14,0.99116987,-0.6434246,1509952440,Trackings
2017-Nov-06 08:15,0.99116961,-0.6424871,1509952500,Trackings
2017-Nov-06 08:16,0.99116935,-0.6415453,1509952560,Trackings
2017-Nov-06 08:17,0.9911691,-0.6405993,1509952620,Trackings
2017-Nov-06 08:18,0.99116884,-0.6396492,1509952680,Trackings
2017-Nov-06 08:19,0.99116858,-0.6386948,1509952740,Trackings
2017-Nov-06 08:20,0.99116833,-0.6377363,1509952800,Trackings
2017-Nov-07 06:47,0.9909527,-0.6998047,1510033620,Trackings
2017-Nov-07 06:48,0.99095242,-0.6992952,1510033680,Trackings
2017-Nov-07 06:49,0.99095214,-0.6987801,1510033740,Trackings
2017-Nov-07 06:50,0.99095186,-0.6982597,1510033800,Trackings
2017-Nov-07 06:51,0.99095158,-0.6977338,1510033860,Trackings
2017-Nov-07 06:52,0.9909513,-0.6972026,1510033920,Trackings
2017-Nov-07 06:53,0.99095102,-0.6966659,1510033980,Trackings
2017-Nov-07 06:54,0.99095074,-0.6961239,1510034040,Trackings
2017-Nov-07 06:55,0.99095046,-0.6955764,1510034100,Trackings
2017-Nov-07 06:56,0.99095019,-0.6950236,1510034160,Trackings
2017-Nov-07 06:57,0.99094991,-0.6944655,1510034220,Trackings
2017-Nov-07 06:58,0.99094963,-0.693902,1510034280,Trackings
2017-Nov-07 06:59,0.99094935,-0.6933332,1510034340,Trackings
2017-Nov-07 07:00,0.99094907,-0.692759,1510034400,Trackings
2017-Nov-07 07:01,0.99094879,-0.6921795,1510034460,Trackings
2017-Nov-07 07:02,0.99094852,-0.6915948,1510034520,Trackings
2017-Nov-07 07:03,0.99094824,-0.6910047,1510034580,Trackings
2017-Nov-07 07:04,0.99094796,-0.6904094,1510034640,Trackings
2017-Nov-07 07:05,0.99094769,-0.6898088,1510034700,Trackings
2017-Nov-07 07:06,0.99094741,-0.6892029,1510034760,Trackings
2017-Nov-07 07:07,0.99094713,-0.6885918,1510034820,Trackings
2017-Nov-07 07:08,0.99094686,-0.6879755,1510034880,Trackings
2017-Nov-07 07:09,0.99094658,-0.6873539,1510034940,Trackings
2017-Nov-07 07:10,0.99094631,-0.6867271,1510035000,Trackings
2017-Nov-07 07:11,0.99094603,-0.6860951,1510035060,Trackings
2017-Nov-07 07:12,0.99094576,-0.685458,1510035120,Trackings
2017-Nov-07 07:13,0.99094548,-0.6848156,1510035180,Trackings
2017-Nov-07 07:14,0.99094521,-0.6841681,1510035240,Trackings
2017-Nov-07 07:15,0.99094493,-0.6835155,1510035300,Trackings
2017-Nov-07 07:16,0.99094466,-0.6828577,1510035360,Trackings
2017-Nov-07 07:17,0.99094438,-0.6821948,1510035420,Trackings
2017-Nov-07 07:18,0.99094411,-0.6815268,1510035480,Trackings
2017-Nov-07 07:19,0.99094384,-0.6808536,1510035540,Trackings
2017-Nov-07 07:20,0.99094356,-0.6801754,1510035600,Trackings
2017-Nov-07 07:21,0.99094329,-0.6794921,1510035660,Trackings
2017-Nov-07 07:22,0.99094302,-0.6788038,1510035720,Trackings
2017-Nov-07 07:23,0.99094275,-0.6781104,1510035780,Trackings
2017-Nov-07 07:24,0.99094248,-0.6774119,1510035840,Trackings
2017-Nov-07 07:25,0.9909422,-0.6767085,1510035900,Trackings
2017-Nov-07 07:26,0.99094193,-0.676,1510035960,Trackings
2017-Nov-07 07:27,0.99094166,-0.6752865,1510036020,Trackings
2017-Nov-07 07:28,0.99094139,-0.6745681,1510036080,Trackings
2017-Nov-07 07:29,0.99094112,-0.6738447,1510036140,Trackings
2017-Nov-07 07:30,0.99094085,-0.6731163,1510036200,Trackings
2017-Nov-07 07:31,0.99094058,-0.672383,1510036260,Trackings
2017-Nov-07 07:32,0.99094031,-0.6716447,1510036320,Trackings
2017-Nov-07 07:33,0.99094004,-0.6709016,1510036380,Trackings
2017-Nov-07 07:34,0.99093977,-0.6701535,1510036440,Trackings
2017-Nov-07 07:35,0.9909395,-0.6694006,1510036500,Trackings
2017-Nov-07 07:36,0.99093924,-0.6686428,1510036560,Trackings
2017-Nov-07 07:37,0.99093897,-0.6678801,1510036620,Trackings
2017-Nov-07 07:38,0.9909387,-0.6671126,1510036680,Trackings
2017-Nov-07 07:39,0.99093843,-0.6663403,1510036740,Trackings
2017-Nov-07 07:40,0.99093817,-0.6655631,1510036800,Trackings
2017-Nov-07 07:41,0.9909379,-0.6647812,1510036860,Trackings
2017-Nov-07 07:42,0.99093763,-0.6639944,1510036920,Trackings
2017-Nov-07 07:43,0.99093737,-0.6632029,1510036980,Trackings
2017-Nov-07 07:44,0.9909371,-0.6624067,1510037040,Trackings
2017-Nov-07 07:45,0.99093683,-0.6616057,1510037100,Trackings
2017-Nov-07 07:46,0.99093657,-0.6608,1510037160,Trackings
2017-Nov-07 07:47,0.9909363,-0.6599896,1510037220,Trackings
2017-Nov-07 07:48,0.99093604,-0.6591744,1510037280,Trackings
2017-Nov-07 07:49,0.99093578,-0.6583546,1510037340,Trackings
2017-Nov-07 07:50,0.99093551,-0.6575302,1510037400,Trackings
2017-Nov-07 07:51,0.99093525,-0.6567011,1510037460,Trackings
2017-Nov-07 07:52,0.99093499,-0.6558674,1510037520,Trackings
2017-Nov-07 07:53,0.99093472,-0.655029,1510037580,Trackings
2017-Nov-07 07:54,0.99093446,-0.6541861,1510037640,Trackings
2017-Nov-07 07:55,0.9909342,-0.6533385,1510037700,Trackings
2017-Nov-07 07:56,0.99093394,-0.6524864,1510037760,Trackings
2017-Nov-07 07:57,0.99093367,-0.6516298,1510037820,Trackings
2017-Nov-07 07:58,0.99093341,-0.6507686,1510037880,Trackings
2017-Nov-07 07:59,0.99093315,-0.6499029,1510037940,Trackings
2017-Nov-07 08:00,0.99093289,-0.6490327,1510038000,Trackings
2017-Nov-07 08:01,0.99093263,-0.648158,1510038060,Trackings
2017-Nov-07 08:02,0.99093237,-0.6472789,1510038120,Trackings
2017-Nov-07 08:03,0.99093211,-0.6463953,1510038180,Trackings
2017-Nov-07 08:04,0.99093185,-0.6455072,1510038240,Trackings
2017-Nov-07 08:05,0.99093159,-0.6446148,1510038300,Trackings
2017-Nov-07 08:06,0.99093134,-0.6437179,1510038360,Trackings
2017-Nov-07 08:07,0.99093108,-0.6428167,1510038420,Trackings
2017-Nov-07 08:08,0.99093082,-0.6419111,1510038480,Trackings
2017-Nov-07 08:09,0.99093056,-0.6410011,1510038540,Trackings
2017-Nov-07 08:10,0.99093031,-0.6400868,1510038600,Trackings
2017-Nov-07 08:11,0.99093005,-0.6391682,1510038660,Trackings
2017-Nov-07 08:12,0.99092979,-0.6382453,1510038720,Trackings
2017-Nov-07 08:13,0.99092954,-0.6373181,1510038780,Trackings
2017-Nov-07 08:14,0.99092928,-0.6363866,1510038840,Trackings
2017-Nov-07 08:15,0.99092903,-0.6354509,1510038900,Trackings
2017-Nov-07 08:16,0.99092877,-0.634511,1510038960,Trackings
2017-Nov-07 08:17,0.99092852,-0.6335669,1510039020,Trackings
2017-Nov-07 08:18,0.99092826,-0.6326185,1510039080,Trackings
2017-Nov-07 08:19,0.99092801,-0.631666,1510039140,Trackings
2017-Nov-07 08:20,0.99092776,-0.6307094,1510039200,Trackings
2017-Nov-07 08:21,0.9909275,-0.6297486,1510039260,Trackings
2017-Nov-07 08:22,0.99092725,-0.6287837,1510039320,Trackings
2017-Nov-07 08:23,0.990927,-0.6278146,1510039380,Trackings
2017-Nov-08 06:48,0.99071541,-0.6924668,1510120080,Trackings
2017-Nov-08 06:49,0.99071513,-0.6919531,1510120140,Trackings
2017-Nov-08 06:50,0.99071485,-0.6914341,1510120200,Trackings
2017-Nov-08 06:51,0.99071457,-0.6909096,1510120260,Trackings
2017-Nov-08 06:52,0.9907143,-0.6903798,1510120320,Trackings
2017-Nov-08 06:53,0.99071402,-0.6898445,1510120380,Trackings
2017-Nov-08 06:54,0.99071374,-0.6893039,1510120440,Trackings
2017-Nov-08 06:55,0.99071347,-0.6887579,1510120500,Trackings
2017-Nov-08 06:56,0.99071319,-0.6882066,1510120560,Trackings
2017-Nov-08 06:57,0.99071292,-0.6876499,1510120620,Trackings
2017-Nov-08 06:58,0.99071264,-0.6870879,1510120680,Trackings
2017-Nov-08 06:59,0.99071236,-0.6865205,1510120740,Trackings
2017-Nov-08 07:00,0.99071209,-0.6859478,1510120800,Trackings
2017-Nov-08 07:01,0.99071181,-0.6853698,1510120860,Trackings
2017-Nov-08 07:02,0.99071154,-0.6847866,1510120920,Trackings
2017-Nov-08 07:03,0.99071127,-0.684198,1510120980,Trackings
2017-Nov-08 07:04,0.99071099,-0.6836042,1510121040,Trackings
2017-Nov-08 07:05,0.99071072,-0.6830051,1510121100,Trackings
2017-Nov-08 07:06,0.99071044,-0.6824007,1510121160,Trackings
2017-Nov-08 07:07,0.99071017,-0.6817912,1510121220,Trackings
2017-Nov-08 07:08,0.9907099,-0.6811763,1510121280,Trackings
2017-Nov-08 07:09,0.99070962,-0.6805563,1510121340,Trackings
2017-Nov-08 07:10,0.99070935,-0.6799311,1510121400,Trackings
2017-Nov-08 07:11,0.99070908,-0.6793007,1510121460,Trackings
2017-Nov-08 07:12,0.99070881,-0.6786651,1510121520,Trackings
2017-Nov-08 07:13,0.99070853,-0.6780243,1510121580,Trackings
2017-Nov-08 07:14,0.99070826,-0.6773784,1510121640,Trackings
2017-Nov-08 07:15,0.99070799,-0.6767273,1510121700,Trackings
2017-Nov-08 07:16,0.99070772,-0.6760711,1510121760,Trackings
2017-Nov-08 07:17,0.99070745,-0.6754098,1510121820,Trackings
2017-Nov-08 07:18,0.99070718,-0.6747434,1510121880,Trackings
2017-Nov-08 07:19,0.99070691,-0.6740719,1510121940,Trackings
2017-Nov-08 07:20,0.99070664,-0.6733953,1510122000,Trackings
2017-Nov-08 07:21,0.99070637,-0.6727136,1510122060,Trackings
2017-Nov-08 07:22,0.9907061,-0.6720269,1510122120,Trackings
2017-Nov-08 07:23,0.99070583,-0.6713351,1510122180,Trackings
2017-Nov-08 07:24,0.99070556,-0.6706384,1510122240,Trackings
2017-Nov-08 07:25,0.99070529,-0.6699365,1510122300,Trackings
2017-Nov-08 07:26,0.99070502,-0.6692297,1510122360,Trackings
2017-Nov-08 07:27,0.99070475,-0.6685179,1510122420,Trackings
2017-Nov-08 07:28,0.99070448,-0.6678012,1510122480,Trackings
2017-Nov-08 07:29,0.99070422,-0.6670794,1510122540,Trackings
2017-Nov-08 07:30,0.99070395,-0.6663528,1510122600,Trackings
2017-Nov-08 07:31,0.99070368,-0.6656211,1510122660,Trackings
2017-Nov-08 07:32,0.99070342,-0.6648846,1510122720,Trackings
2017-Nov-08 07:33,0.99070315,-0.6641432,1510122780,Trackings
2017-Nov-08 07:34,0.99070288,-0.6633968,1510122840,Trackings
2017-Nov-08 07:35,0.99070262,-0.6626456,1510122900,Trackings
2017-Nov-08 07:36,0.99070235,-0.6618895,1510122960,Trackings
2017-Nov-08 07:37,0.99070209,-0.6611286,1510123020,Trackings
2017-Nov-08 07:38,0.99070182,-0.6603628,1510123080,Trackings
2017-Nov-08 07:39,0.99070156,-0.6595922,1510123140,Trackings
2017-Nov-08 07:40,0.99070129,-0.6588169,1510123200,Trackings
2017-Nov-08 07:41,0.99070103,-0.6580367,1510123260,Trackings
2017-Nov-08 07:42,0.99070076,-0.6572517,1510123320,Trackings
2017-Nov-08 07:43,0.9907005,-0.656462,1510123380,Trackings
2017-Nov-08 07:44,0.99070024,-0.6556675,1510123440,Trackings
2017-Nov-08 07:45,0.99069997,-0.6548683,1510123500,Trackings
2017-Nov-08 07:46,0.99069971,-0.6540644,1510123560,Trackings
2017-Nov-08 07:47,0.99069945,-0.6532558,1510123620,Trackings
2017-Nov-08 07:48,0.99069919,-0.6524425,1510123680,Trackings
2017-Nov-08 07:49,0.99069893,-0.6516245,1510123740,Trackings
2017-Nov-08 07:50,0.99069867,-0.6508018,1510123800,Trackings
2017-Nov-08 07:51,0.9906984,-0.6499746,1510123860,Trackings
2017-Nov-08 07:52,0.99069814,-0.6491427,1510123920,Trackings
2017-Nov-08 07:53,0.99069788,-0.6483062,1510123980,Trackings
2017-Nov-08 07:54,0.99069762,-0.6474651,1510124040,Trackings
2017-Nov-08 07:55,0.99069736,-0.6466194,1510124100,Trackings
2017-Nov-08 07:56,0.99069711,-0.6457691,1510124160,Trackings
2017-Nov-08 07:57,0.99069685,-0.6449144,1510124220,Trackings
