300nm SiN,200μm Si,30mm Ar Abs.,20nm Al,SB,ε,Energy [keV],LLNL,DetectorEfficiency,Efficiency,Eff • SB • ε,Eff • ε,Eff • ε • LLNL,full Eff.
0.99321262,0.008579193,0.62663467,0.999573,0.778,0.8,6.7267267,0.048017972,0.6221157,0.029872734,0.38720481,0.49769256,0.023898187,0.01859279
0.99324212,0.0087579624,0.62509692,0.99957486,0.778,0.8,6.7367367,0.04735723,0.62060864,0.029390306,0.38626681,0.49648691,0.023512245,0.018292526
0.99327154,0.0089399099,0.62355829,0.99957672,0.778,0.8,6.7467467,0.046696489,0.61910054,0.028909821,0.38532817,0.49528043,0.023127857,0.017993473
0.9933002,0.0091209381,0.62205875,0.99957852,0.778,0.8,6.7567568,0.046035747,0.61763065,0.028433088,0.38441331,0.49410452,0.022746471,0.017696754
0.99332858,0.0093037325,0.6205577,0.99958031,0.778,0.8,6.7667668,0.045375006,0.61615899,0.027958218,0.38349736,0.49292719,0.022366574,0.017401195
0.99335688,0.009489634,0.61905514,0.9995821,0.778,0.8,6.7767768,0.044714264,0.6146857,0.027485219,0.38258038,0.49174856,0.021988175,0.0171068
0.99338509,0.0096786853,0.6175511,0.99958388,0.778,0.8,6.7867868,0.044053523,0.61321079,0.027014095,0.38166239,0.49056863,0.021611276,0.016813573
0.99341323,0.0098709292,0.61604558,0.99958566,0.778,0.8,6.7967968,0.043392781,0.61173425,0.026544851,0.3807434,0.4893874,0.021235881,0.016521515
0.99344128,0.010066409,0.61453858,0.99958744,0.778,0.8,6.8068068,0.042797014,0.61025612,0.02611714,0.37982341,0.48820489,0.020893712,0.016255308
0.99346925,0.010265169,0.61303012,0.9995892,0.778,0.8,6.8168168,0.042231824,0.60877639,0.025709737,0.37890242,0.48702111,0.02056779,0.01600174
0.99349714,0.010467254,0.6115202,0.99959097,0.778,0.8,6.8268268,0.041666633,0.60729507,0.025303941,0.37798045,0.48583605,0.020243152,0.015749173
0.99352495,0.010672707,0.61000885,0.99959272,0.778,0.8,6.8368368,0.041101442,0.60581217,0.024899754,0.3770575,0.48464974,0.019919803,0.015497607
0.99355267,0.010881575,0.60849605,0.99959447,0.778,0.8,6.8468468,0.040536251,0.60432771,0.02449718,0.37613357,0.48346217,0.019597744,0.015247045
0.99358031,0.011093902,0.60698695,0.99959622,0.778,0.8,6.8568569,0.03997106,0.60284677,0.024096425,0.37521183,0.48227741,0.01927714,0.014997615
0.99360717,0.011304259,0.60551387,0.99959791,0.778,0.8,6.8668669,0.03940587,0.601401,0.023698729,0.37431198,0.4811208,0.018958984,0.014750089
0.99363384,0.011517013,0.60403957,0.99959959,0.778,0.8,6.8768769,0.038840679,0.59995384,0.023302614,0.37341127,0.47996307,0.018642091,0.014503547
0.99366044,0.011733135,0.60256407,0.99960127,0.778,0.8,6.8868869,0.038275488,0.59850535,0.022908084,0.37250973,0.47880428,0.018326467,0.014257992
0.99368695,0.011952668,0.60108739,0.99960295,0.778,0.8,6.8968969,0.037710297,0.59705554,0.022515142,0.37160737,0.47764443,0.018012113,0.014013424
0.9937134,0.012175655,0.59960952,0.99960462,0.778,0.8,6.9069069,0.037230917,0.59560443,0.022174899,0.3707042,0.47648354,0.017739919,0.013801657
0.99373976,0.012402137,0.59813048,0.99960628,0.778,0.8,6.9169169,0.03679009,0.59415202,0.021858906,0.36980022,0.47532161,0.017487125,0.013604983
0.99376605,0.01263216,0.59665027,0.99960794,0.778,0.8,6.9269269,0.036349262,0.59269832,0.021544147,0.36889543,0.47415866,0.017235317,0.013409077
0.99379227,0.012865767,0.5951689,0.9996096,0.778,0.8,6.9369369,0.035908435,0.59124334,0.021230623,0.36798986,0.47299467,0.016984498,0.01321394
0.99381841,0.013103001,0.59368639,0.99961125,0.778,0.8,6.9469469,0.035467607,0.5897871,0.020918337,0.36708349,0.47182968,0.01673467,0.013019573
0.99384447,0.013343909,0.59220274,0.9996129,0.778,0.8,6.956957,0.03502678,0.58832959,0.020607291,0.36617634,0.47066367,0.016485833,0.012825978
0.99387046,0.013588534,0.59071959,0.99961454,0.778,0.8,6.966967,0.034585952,0.58687245,0.020297542,0.36526941,0.46949796,0.016238034,0.01263319
0.99389578,0.013831374,0.58927209,0.99961613,0.778,0.8,6.976977,0.034145125,0.58545022,0.019990271,0.36438422,0.46836017,0.015992217,0.012441945
0.99392088,0.014076164,0.58782363,0.99961771,0.778,0.8,6.986987,0.033704297,0.58402683,0.019684214,0.3634983,0.46722146,0.015747371,0.012251455
0.9939459,0.014324567,0.58637424,0.99961929,0.778,0.8,6.996997,0.03326347,0.58260238,0.019379377,0.36261172,0.46608191,0.015503501,0.012061724
0.99397085,0.014576625,0.58492391,0.99962087,0.778,0.8,7.007007,0.0328547,0.58117689,0.019094393,0.3617245,0.46494151,0.015275514,0.01188435
0.99399573,0.014832381,0.58347266,0.99962244,0.778,0.8,7.017017,0.03245967,0.57975035,0.018818505,0.36083662,0.46380028,0.015054804,0.011712638
0.99402054,0.015091875,0.58202049,0.999624,0.778,0.8,7.027027,0.03206464,0.57832279,0.018543712,0.3599481,0.46265823,0.014834969,0.011541606
0.99404527,0.015355152,0.58056741,0.99962556,0.778,0.8,7.037037,0.031669609,0.57689419,0.018270014,0.35905895,0.46151536,0.014616011,0.011371256
0.99406994,0.015622254,0.57911342,0.99962712,0.778,0.8,7.047047,0.031274579,0.57546459,0.017997413,0.35816916,0.46037167,0.01439793,0.01120159
0.99409454,0.015893225,0.57765854,0.99962867,0.778,0.8,7.0570571,0.030879548,0.57403397,0.01772591,0.35727875,0.45922718,0.014180728,0.011032606
0.99411907,0.016168109,0.57620278,0.99963022,0.778,0.8,7.0670671,0.030484518,0.57260236,0.017455507,0.35638771,0.45808189,0.013964406,0.010864307
0.99414354,0.016446948,0.57474614,0.99963177,0.778,0.8,7.0770771,0.030089487,0.57116976,0.017186205,0.35549606,0.45693581,0.013748964,0.010696694
0.99416755,0.016725522,0.57332091,0.99963327,0.778,0.8,7.0870871,0.029694457,0.56976801,0.016918952,0.35462361,0.45581441,0.013535161,0.010530356
0.99419115,0.017003851,0.57190375,0.99963476,0.778,0.8,7.0970971,0.029299427,0.56837398,0.016653032,0.35375597,0.45469919,0.013322425,0.010364847
0.99421469,0.017286007,0.5704859,0.99963625,0.778,0.8,7.1071071,0.028922294,0.56697915,0.016398337,0.35288782,0.45358332,0.01311867,0.010206325
0.99423817,0.017572031,0.56906737,0.99963773,0.778,0.8,7.1171171,0.028552471,0.56558353,0.016148807,0.35201919,0.45246682,0.012919046,0.010051018
0.99426158,0.017861965,0.56764815,0.99963921,0.778,0.8,7.1271271,0.028182648,0.56418711,0.015900287,0.35115006,0.45134969,0.012720229,0.0098963385
0.99428492,0.01815585,0.56622826,0.99964068,0.778,0.8,7.1371371,0.027812825,0.56278992,0.015652778,0.35028045,0.45023194,0.012522222,0.0097422889
0.9943082,0.018453726,0.5648077,0.99964215,0.778,0.8,7.1471471,0.027443002,0.56139196,0.015406281,0.34941036,0.44911357,0.012325025,0.0095888693
0.99433141,0.018755635,0.56338648,0.99964362,0.778,0.8,7.1571572,0.02707318,0.55999323,0.015160797,0.34853979,0.44799459,0.012128638,0.0094360803
0.99435457,0.01906162,0.56196461,0.99964508,0.778,0.8,7.1671672,0.026703357,0.55859375,0.014916328,0.34766875,0.446875,0.011933063,0.0092839227
0.99437765,0.019371722,0.5605421,0.99964653,0.778,0.8,7.1771772,0.026333534,0.55719352,0.014672875,0.34679724,0.44575481,0.0117383,0.0091323971
0.99440067,0.019685984,0.55911895,0.99964799,0.778,0.8,7.1871872,0.025963711,0.55579254,0.014430437,0.34592528,0.44463403,0.01154435,0.0089815041
0.99442357,0.020003821,0.55770808,0.99964942,0.778,0.8,7.1971972,0.025593889,0.55440363,0.014189345,0.34506082,0.4435229,0.011351476,0.0088314482
0.99444579,0.020316964,0.55632095,0.99965082,0.778,0.8,7.2072072,0.025281185,0.55303785,0.013981452,0.34421076,0.44243028,0.011185162,0.0087020557
0.99446794,0.02063412,0.55493334,0.99965222,0.778,0.8,7.2172172,0.024990693,0.55167149,0.013786653,0.34336033,0.44133719,0.011029322,0.0085808128
0.99449004,0.020955327,0.55354525,0.99965362,0.778,0.8,7.2272272,0.024700202,0.55030455,0.013592633,0.34250955,0.44024364,0.010874107,0.0084600551
0.99451207,0.021280626,0.55215668,0.99965501,0.778,0.8,7.2372372,0.024409711,0.54893704,0.013399394,0.34165841,0.43914963,0.010719515,0.008339783
0.99453405,0.021610054,0.55076765,0.99965639,0.778,0.8,7.2472472,0.024119219,0.54756897,0.013206936,0.34080693,0.43805518,0.010565549,0.008219997
0.99455596,0.021943652,0.54937817,0.99965778,0.778,0.8,7.2572573,0.023828728,0.54620034,0.013015259,0.33995509,0.43696027,0.010412207,0.0081006974
0.99457781,0.02228146,0.54798823,0.99965916,0.778,0.8,7.2672673,0.023538237,0.54483117,0.012824365,0.33910292,0.43586493,0.010259492,0.0079818847
0.99459961,0.022623517,0.54659784,0.99966053,0.778,0.8,7.2772773,0.023247745,0.54346145,0.012634253,0.33825041,0.43476916,0.010107403,0.0078635593
0.99462134,0.022969864,0.54520702,0.9996619,0.778,0.8,7.2872873,0.022957254,0.54209119,0.012444925,0.33739756,0.43367296,0.0099559402,0.0077457215
0.99464302,0.023320541,0.54381576,0.99966327,0.778,0.8,7.2972973,0.022666763,0.54072041,0.012256381,0.33654438,0.43257633,0.009805105,0.0076283717
0.99466463,0.023675589,0.54242408,0.99966463,0.778,0.8,7.3073073,0.022415762,0.5393491,0.012089921,0.33569088,0.43147928,0.0096719367,0.0075247668
0.9946859,0.024030484,0.54106044,0.99966597,0.778,0.8,7.3173173,0.022179366,0.53800542,0.011932619,0.33485457,0.43040433,0.0095460954,0.0074268622
0.99470678,0.024383779,0.53970734,0.99966728,0.778,0.8,7.3273273,0.021942971,0.53667193,0.011776177,0.33402461,0.42933755,0.0094209414,0.0073294924
0.99472759,0.024741283,0.53835397,0.99966859,0.778,0.8,7.3373373,0.021706576,0.53533808,0.011620357,0.33319442,0.42827046,0.0092962854,0.00723251
0.99474835,0.025103033,0.53700032,0.9996699,0.778,0.8,7.3473473,0.021470181,0.53400385,0.011465159,0.332364,0.42720308,0.0091721275,0.0071359152
0.99476906,0.025469065,0.5356464,0.99967121,0.778,0.8,7.3573574,0.021233786,0.53266927,0.011310585,0.33153336,0.42613542,0.0090484682,0.0070397083
0.9947897,0.025839419,0.53429222,0.99967251,0.778,0.8,7.3673674,0.020997391,0.53133434,0.011156635,0.33070249,0.42506747,0.0089253078,0.0069438894
0.9948103,0.026214131,0.53293778,0.99967381,0.778,0.8,7.3773774,0.020760996,0.52999905,0.011003308,0.32987141,0.42399924,0.0088026464,0.0068484589
0.99483083,0.02659324,0.53158309,0.99967511,0.778,0.8,7.3873874,0.0205246,0.52866343,0.010850606,0.32904012,0.42293074,0.0086804846,0.006753417
0.99485132,0.026976782,0.53022815,0.9996764,0.778,0.8,7.3973974,0.020288205,0.52732747,0.010698528,0.32820862,0.42186198,0.0085588224,0.0066587638
0.99487174,0.027364798,0.52887297,0.99967769,0.778,0.8,7.4074074,0.020051831,0.52599118,0.010547086,0.32737691,0.42079294,0.0084376688,0.0065645064
0.99489212,0.027757324,0.52751755,0.99967897,0.778,0.8,7.4174174,0.019815463,0.52465457,0.010396273,0.326545,0.41972365,0.0083170185,0.0064706404
0.99491244,0.0281544,0.5261619,0.99968025,0.778,0.8,7.4274274,0.019579096,0.52331763,0.010246086,0.3257129,0.41865411,0.0081968687,0.0063771639
0.99493231,0.028548618,0.52483965,0.99968149,0.778,0.8,7.4374374,0.019342728,0.52201361,0.010097167,0.32490127,0.41761089,0.0080777338,0.0062844769
0.99495191,0.028942696,0.52352054,0.99968273,0.778,0.8,7.4474474,0.01910636,0.5207125,0.0099489208,0.32409146,0.41657,0.0079591366,0.0061922083
0.99497147,0.029341133,0.52220132,0.99968396,0.778,0.8,7.4574575,0.018869993,0.51941121,0.0098012858,0.32328154,0.41552897,0.0078410287,0.0061003203
0.99499097,0.029743965,0.520882,0.99968519,0.778,0.8,7.4674675,0.018633625,0.51810973,0.0096542626,0.3224715,0.41448779,0.0077234101,0.006008813
0.99501042,0.030151227,0.51956259,0.99968642,0.778,0.8,7.4774775,0.018397258,0.51680808,0.0095078514,0.32166135,0.41344646,0.0076062811,0.0059176867
0.99502982,0.030562953,0.51824308,0.99968764,0.778,0.8,7.4874875,0.01816089,0.51550624,0.0093620523,0.32085109,0.412405,0.0074896418,0.0058269413
0.99504916,0.03097918,0.51692349,0.99968886,0.778,0.8,7.4974975,0.017924523,0.51420425,0.0092168656,0.32004072,0.4113634,0.0073734925,0.0057365772
0.99506846,0.031399943,0.51560381,0.99969008,0.778,0.8,7.5075075,0.017719546,0.51290208,0.0090883919,0.31923026,0.41032167,0.0072707136,0.0056566151
0.9950877,0.031825277,0.51428406,0.99969129,0.778,0.8,7.5175175,0.017525032,0.51159976,0.0089658025,0.31841969,0.40927981,0.007172642,0.0055803155
0.9951069,0.032255219,0.51296424,0.9996925,0.778,0.8,7.5275275,0.017330519,0.51029729,0.008843717,0.31760904,0.40823783,0.0070749736,0.0055043294
0.99512604,0.032689803,0.51164435,0.99969371,0.778,0.8,7.5375375,0.017136006,0.50899467,0.0087221357,0.31679828,0.40719574,0.0069777085,0.0054286572
0.99514513,0.033129067,0.5103244,0.99969492,0.778,0.8,7.5475475,0.016941492,0.50769191,0.0086010587,0.31598745,0.40615353,0.0068808469,0.0053532989
0.99516381,0.033564926,0.50903802,0.99969608,0.778,0.8,7.5575576,0.016746979,0.50642225,0.0084810429,0.31519721,0.4051378,0.0067848344,0.0052786011
0.99518224,0.034000203,0.507755,0.99969725,0.778,0.8,7.5675676,0.016552466,0.50515577,0.0083615736,0.31440895,0.40412462,0.0066892589,0.0052042434
0.99520062,0.034439953,0.50647203,0.9996984,0.778,0.8,7.5775776,0.016357953,0.50388926,0.0082425966,0.31362068,0.40311141,0.0065940773,0.0051301921
0.99521895,0.034884207,0.50518912,0.99969956,0.778,0.8,7.5875876,0.016163439,0.50262273,0.0081241119,0.31283239,0.40209818,0.0064992895,0.0050564473
0.99523723,0.035332999,0.50390627,0.99970071,0.778,0.8,7.5975976,0.015968926,0.50135618,0.0080061197,0.31204409,0.40108494,0.0064048957,0.0049830089
0.99525546,0.035786361,0.50262348,0.99970186,0.778,0.8,7.6076076,0.015764192,0.50008962,0.0078835087,0.31125578,0.4000717,0.006306807,0.0049066958
0.99527365,0.036244325,0.50134075,0.99970301,0.778,0.8,7.6176176,0.01555623,0.49882305,0.0077598063,0.31046747,0.39905844,0.006207845,0.0048297034
0.99529179,0.036706925,0.5000581,0.99970415,0.778,0.8,7.6276276,0.015348269,0.49755648,0.0076366306,0.30967915,0.39804518,0.0061093045,0.0047530389
0.99530988,0.037174193,0.49877553,0.99970529,0.778,0.8,7.6376376,0.015140307,0.49628991,0.0075139817,0.30889084,0.39703192,0.0060111853,0.0046767022
0.99532792,0.037646163,0.49749303,0.99970643,0.778,0.8,7.6476476,0.014932346,0.49502334,0.0073918596,0.30810253,0.39601867,0.0059134877,0.0046006934
0.99534592,0.038122868,0.49621062,0.99970757,0.778,0.8,7.6576577,0.014724384,0.49375678,0.0072702646,0.30731422,0.39500543,0.0058162117,0.0045250127
0.99536387,0.038604341,0.4949283,0.9997087,0.778,0.8,7.6676677,0.014516423,0.49249024,0.0071491965,0.30652593,0.39399219,0.0057193572,0.0044496599
0.99538154,0.039084727,0.49367045,0.9997098,0.778,0.8,7.6776777,0.014308461,0.49124786,0.0070290009,0.30575267,0.39299829,0.0056232007,0.0043748502
0.99539888,0.039561368,0.49242259,0.9997109,0.778,0.8,7.6876877,0.0141005,0.49001519,0.0069094589,0.30498545,0.39201215,0.0055275672,0.0043004472
0.99541616,0.040042559,0.49117491,0.99971199,0.778,0.8,7.6976977,0.013892538,0.48878263,0.0067904313,0.30421831,0.3910261,0.005432345,0.0042263644
0.99543341,0.04052833,0.48992742,0.99971307,0.778,0.8,7.7077077,0.013707166,0.48755018,0.0066829311,0.30345124,0.39004015,0.0053463449,0.0041594563
0.9954506,0.041018712,0.48868011,0.99971416,0.778,0.8,7.7177177,0.013528541,0.48631786,0.006579171,0.30268424,0.38905429,0.0052633368,0.004094876
0.99546776,0.041513733,0.487433,0.99971524,0.778,0.8,7.7277277,0.013349916,0.48508566,0.0064758527,0.30191732,0.38806853,0.0051806821,0.0040305707
0.99548487,0.042013424,0.48618608,0.99971632,0.778,0.8,7.7377377,0.013171291,0.48385359,0.0063729763,0.30115047,0.38708287,0.005098381,0.0039665404
0.99550193,0.042517816,0.48493937,0.99971739,0.778,0.8,7.7477477,0.012992666,0.48262165,0.0062705418,0.30038371,0.38609732,0.0050164334,0.0039027852
0.99551896,0.043026937,0.48369286,0.99971846,0.778,0.8,7.7577578,0.012814041,0.48138984,0.0061685491,0.29961704,0.38511187,0.0049348393,0.0038393049
0.99553594,0.04354082,0.48244655,0.99971953,0.778,0.8,7.7677678,0.012635416,0.48015818,0.0060669982,0.29885045,0.38412654,0.0048535986,0.0037760997
0.99555287,0.044059493,0.48120046,0.9997206,0.778,0.8,7.7777778,0.012456791,0.47892665,0.0059658891,0.29808395,0.38314132,0.0047727113,0.0037131694
0.99556976,0.044582988,0.47995458,0.99972166,0.778,0.8,7.7877878,0.012278166,0.47769528,0.0058652218,0.29731754,0.38215622,0.0046921775,0.0036505141
0.99558659,0.045111102,0.4787198,0.99972272,0.778,0.8,7.7977978,0.012099541,0.47647486,0.0057651271,0.29655795,0.38117989,0.0046121016,0.0035882151
0.9956029,0.045628442,0.47750856,0.99972374,0.778,0.8,7.8078078,0.011930836,0.47527757,0.0056704586,0.29581276,0.38022206,0.0045363669,0.0035292934
0.99561916,0.046150368,0.47629762,0.99972477,0.778,0.8,7.8178178,0.011764928,0.47408052,0.0055775233,0.29506772,0.37926442,0.0044620187,0.0034714505
0.99563538,0.046676906,0.47508699,0.99972579,0.778,0.8,7.8278278,0.011599021,0.47288371,0.005484988,0.29432282,0.37830697,0.0043879904,0.0034138565
0.99565156,0.047208083,0.47387665,0.99972681,0.778,0.8,7.8378378,0.011433113,0.47168713,0.0053928525,0.29357807,0.37734971,0.004314282,0.0033565114
0.9956677,0.047743926,0.47266663,0.99972783,0.778,0.8,7.8478478,0.011267206,0.4704908,0.0053011168,0.29283348,0.37639264,0.0042408934,0.0032994151
0.9956838,0.048284464,0.47145691,0.99972884,0.778,0.8,7.8578579,0.011101299,0.46929472,0.0052097808,0.29208903,0.37543578,0.0041678247,0.0032425676
0.99569985,0.048829722,0.47024751,0.99972986,0.778,0.8,7.8678679,0.010935391,0.46809889,0.0051188444,0.29134475,0.37447911,0.0040950756,0.0031859688
0.99571587,0.049379728,0.46903842,0.99973086,0.778,0.8,7.8778779,0.010769484,0.46690331,0.0050283076,0.29060062,0.37352265,0.0040226461,0.0031296187
0.99573185,0.04993451,0.46782966,0.99973187,0.778,0.8,7.8878879,0.010603576,0.46570799,0.0049381702,0.28985665,0.37256639,0.0039505362,0.0030735171
0.99574778,0.050494095,0.46662121,0.99973288,0.778,0.8,7.8978979,0.010437669,0.46451292,0.0048484321,0.28911284,0.37161034,0.0038787457,0.0030176642
0.99576368,0.051058511,0.4654131,0.99973388,0.778,0.8,7.9079079,0.010288457,0.46331813,0.0047668288,0.2883692,0.3706545,0.003813463,0.0029668742
0.99577953,0.051627784,0.46420531,0.99973488,0.778,0.8,7.9179179,0.010143684,0.46212359,0.0046876357,0.28762572,0.36969887,0.0037501085,0.0029175844
0.99579514,0.05219492,0.4630229,0.99973585,0.778,0.8,7.9279279,0.0099989104,0.46095417,0.0046090394,0.28689787,0.36876333,0.0036872315,0.0028686661
0.99581045,0.052756852,0.46185044,0.99973682,0.778,0.8,7.9379379,0.0098541369,0.45979445,0.0045308775,0.28617607,0.36783556,0.003624702,0.0028200181
0.99582572,0.053323396,0.46067838,0.99973778,0.778,0.8,7.9479479,0.0097093634,0.45863508,0.0044530547,0.28545448,0.36690807,0.0035624438,0.0027715812
0.99584096,0.053894576,0.45950672,0.99973874,0.778,0.8,7.957958,0.0095645899,0.45747606,0.0043755709,0.2847331,0.36598085,0.0035004567,0.0027233553
0.99585615,0.054470416,0.45833547,0.99973969,0.778,0.8,7.967968,0.0094198164,0.45631739,0.004298426,0.28401194,0.36505391,0.0034387408,0.0026753403
0.99587131,0.05505094,0.45716463,0.99974065,0.778,0.8,7.977978,0.0092750429,0.45515906,0.0042216199,0.283291,0.36412725,0.0033772959,0.0026275362
0.99588643,0.055636173,0.45599421,0.9997416,0.778,0.8,7.987988,0.0091302694,0.4540011,0.0041451524,0.28257028,0.36320088,0.0033161219,0.0025799428
0.99590151,0.05622614,0.4548242,0.99974255,0.778,0.8,7.997998,0.008985496,0.45284349,0.0040690234,0.28184979,0.36227479,0.0032552187,0.0025325601
0.99591655,0.056820864,0.45365461,0.9997435,0.778,0.8,8.008008,0.0088599236,0.45168624,0.0040019056,0.28112952,0.361349,0.0032015245,0.0024907861
0.99593156,0.057420369,0.45248544,0.99974444,0.778,0.8,8.018018,0.0087391515,0.45052936,0.0039372443,0.28040947,0.36042349,0.0031497955,0.0024505409
0.99594653,0.058024682,0.45131669,0.99974539,0.778,0.8,8.028028,0.0086183794,0.44937284,0.0038728657,0.27968966,0.35949828,0.0030982925,0.0024104716
0.99596146,0.058633825,0.45014837,0.99974633,0.778,0.8,8.038038,0.0084976073,0.4482167,0.0038087695,0.27897007,0.35857336,0.0030470156,0.0023705781
0.99597635,0.059247824,0.44898047,0.99974726,0.778,0.8,8.048048,0.0083768352,0.44706092,0.0037449556,0.27825072,0.35764873,0.0029959645,0.0023308604
0.99599093,0.059855417,0.4478429,0.99974817,0.778,0.8,8.0580581,0.0082560631,0.44593514,0.0036816686,0.27755003,0.35674811,0.0029453349,0.0022914706
0.99600531,0.060460466,0.4467082,0.99974908,0.778,0.8,8.0680681,0.008135291,0.4448121,0.0036186758,0.27685105,0.35584968,0.0028949407,0.0022522638
0.99601965,0.06107011,0.44557399,0.99974998,0.778,0.8,8.0780781,0.0080145189,0.44368949,0.0035559578,0.27615234,0.35495159,0.0028447662,0.0022132281
0.99603396,0.061684368,0.44444027,0.99975088,0.778,0.8,8.0880881,0.0078937468,0.44256732,0.0034935144,0.2754539,0.35405386,0.0027948115,0.0021743634
0.99604823,0.062303264,0.44330704,0.99975178,0.778,0.8,8.0980981,0.0077729747,0.44144559,0.0034313454,0.27475574,0.35315648,0.0027450763,0.0021356694
0.99606247,0.062926818,0.44217431,0.99975268,0.778,0.8,8.1081081,0.0076623224,0.44032431,0.0033739068,0.27405785,0.35225945,0.0026991254,0.0020999196
0.99607667,0.063555052,0.44104208,0.99975357,0.778,0.8,8.1181181,0.0075540438,0.43920347,0.0033177622,0.27336024,0.35136277,0.0026542098,0.0020649752
0.99609083,0.064187987,0.43991035,0.99975447,0.778,0.8,8.1281281,0.0074457653,0.43808307,0.0032618637,0.2726629,0.35046646,0.002609491,0.002030184
0.99610497,0.064825645,0.43877911,0.99975536,0.778,0.8,8.1381381,0.0073374867,0.43696313,0.0032062111,0.27196585,0.3495705,0.0025649689,0.0019955458
0.99611907,0.065468048,0.43764838,0.99975624,0.778,0.8,8.1481481,0.0072292082,0.43584363,0.0031508043,0.27126908,0.34867491,0.0025206435,0.0019610606
0.99613313,0.066115217,0.43651816,0.99975713,0.778,0.8,8.1581582,0.0071209296,0.43472459,0.0030956432,0.27057259,0.34777967,0.0024765146,0.0019267283
0.99614716,0.066767174,0.43538844,0.99975801,0.778,0.8,8.1681682,0.0070126511,0.433606,0.0030407276,0.26987638,0.3468848,0.0024325821,0.0018925489
0.99616115,0.067423939,0.43425923,0.99975889,0.778,0.8,8.1781782,0.0069043725,0.43248787,0.0029860574,0.26918045,0.3459903,0.0023888459,0.0018585221
0.99617485,0.068073693,0.43315979,0.99975975,0.778,0.8,8.1881882,0.006796094,0.43139922,0.0029318296,0.26850288,0.34511938,0.0023454637,0.0018247708
0.99618836,0.068720178,0.43206346,0.9997606,0.778,0.8,8.1981982,0.0066878154,0.43031354,0.0028778576,0.26782715,0.34425084,0.002302286,0.0017911785
0.99620184,0.069371203,0.43096768,0.99976145,0.778,0.8,8.2082082,0.0065858617,0.42922838,0.0028268388,0.26715174,0.3433827,0.002261471,0.0017594245
0.99621529,0.070026787,0.42987247,0.9997623,0.778,0.8,8.2182182,0.0064852964,0.42814373,0.002776639,0.26647666,0.34251499,0.0022213112,0.0017281801
0.9962287,0.070686949,0.42877783,0.99976314,0.778,0.8,8.2282282,0.0063847312,0.4270596,0.0027266607,0.26580189,0.34164768,0.0021813286,0.0016970736
0.99624208,0.071351708,0.42768375,0.99976398,0.778,0.8,8.2382382,0.0062841659,0.42597598,0.0026769037,0.26512745,0.34078079,0.002141523,0.0016661049
0.99625543,0.072021082,0.42659023,0.99976482,0.778,0.8,8.2482482,0.0061836006,0.42489289,0.0026273679,0.26445333,0.33991431,0.0021018943,0.0016352738
0.99626874,0.07269509,0.42549729,0.99976566,0.778,0.8,8.2582583,0.0060830353,0.42381031,0.0025780531,0.26377954,0.33904825,0.0020624425,0.0016045802
0.99628203,0.07337375,0.42440492,0.9997665,0.778,0.8,8.2682683,0.00598247,0.42272826,0.0025289591,0.26310607,0.33818261,0.0020231673,0.0015740242
0.99629528,0.074057083,0.42331312,0.99976733,0.778,0.8,8.2782783,0.0058819047,0.42164674,0.0024800859,0.26243293,0.33731739,0.0019840687,0.0015436055
0.9963085,0.074745105,0.42222189,0.99976817,0.778,0.8,8.2882883,0.0057813394,0.42056574,0.0024314332,0.26176011,0.33645259,0.0019451466,0.0015133241
0.99632169,0.075437836,0.42113124,0.999769,0.778,0.8,8.2982983,0.0056807741,0.41948526,0.002383001,0.26108763,0.33558821,0.0019064008,0.0014831798
0.99633484,0.076135296,0.42004117,0.99976983,0.778,0.8,8.3083083,0.0055948264,0.41840532,0.0023409051,0.26041547,0.33472426,0.0018727241,0.0014569794
0.99634781,0.0768296,0.41897279,0.99977063,0.778,0.8,8.3183183,0.0055118727,0.41734688,0.0023003629,0.2597567,0.3338775,0.0018402903,0.0014317459
0.99636051,0.077515578,0.41791387,0.99977143,0.778,0.8,8.3283283,0.005428919,0.4162977,0.0022600465,0.25910369,0.33303816,0.0018080372,0.0014066529
0.99637319,0.078206012,0.41685556,0.99977223,0.778,0.8,8.3383383,0.0053459653,0.4152491,0.0022199073,0.25845104,0.33219928,0.0017759258,0.0013816703
0.99638583,0.078900918,0.41579787,0.99977303,0.778,0.8,8.3483483,0.0052630116,0.41420108,0.0021799451,0.25779875,0.33136086,0.0017439561,0.0013567978
0.99639844,0.079600312,0.41474081,0.99977382,0.778,0.8,8.3583584,0.0051800579,0.41315363,0.0021401597,0.25714682,0.3305229,0.0017121278,0.0013320354
0.99641102,0.08030421,0.41368437,0.99977461,0.778,0.8,8.3683684,0.0050971042,0.41210676,0.0021005511,0.25649525,0.32968541,0.0016804409,0.001307383
0.99642358,0.081012628,0.41262855,0.9997754,0.778,0.8,8.3783784,0.0050141505,0.41106047,0.0020611191,0.25584404,0.32884838,0.0016488953,0.0012828405
0.9964361,0.081725582,0.41157336,0.99977619,0.778,0.8,8.3883884,0.0049311968,0.41001477,0.0020218635,0.25519319,0.32801181,0.0016174908,0.0012584079
0.99644859,0.082443089,0.41051879,0.99977698,0.778,0.8,8.3983984,0.0048482431,0.40896965,0.0019827843,0.25454271,0.32717572,0.0015862274,0.0012340849
0.99646106,0.083165165,0.40946486,0.99977776,0.778,0.8,8.4084084,0.0047761661,0.40792511,0.0019483181,0.25389259,0.32634009,0.0015586545,0.0012126332
